case,experiment,phase,start_year,path_order,portfolio,nominal_sleeves,rr_count,rr_width,mean_target,net_operating_cash,receipts,total_costs,copies,prior_control_reproduced,max_same_signal_deaths,same_signal_multi_death_events,worst_1d_cohort_deaths,worst_1d_fraction,worst_1d_at,half_loss_1d_episodes_min5,peak_1d_replacement_demand,possible_1d_death_cluster,worst_5d_cohort_deaths,worst_5d_fraction,worst_5d_at,half_loss_5d_episodes_min5,peak_5d_replacement_demand,possible_5d_death_cluster,worst_20d_cohort_deaths,worst_20d_fraction,worst_20d_at,half_loss_20d_episodes_min5,peak_20d_replacement_demand,possible_20d_death_cluster,book_wipeouts,days_empty_after_first_activation,deaths,accounts,alive,largest_within_sleeve_signal_loss,max_sleeves_lost_same_signal,multi_sleeve_signal_events,max_sleeves_lost_same_day,multi_sleeve_day_events,sleeve_loss_events,full_copier_sleeve_loss_events,observed_live_days,mean_live_accounts,mean_occupied_sleeves,mean_equal_headroom_fraction,mean_effective_headroom_groups,mean_total_headroom,mean_total_positive_equity,march1_alive,march_cohort_deaths,march_total_deaths,march31_alive
march__operating__2020__mfe_first__rr_1.45,march,operating,2020,mfe_first,rr_1.45,1,1,0.0,5700.0,419850.24,434493.24,14643.0,124229,False,20,16,20,1.0,2020-03-02T00:00:00,3,20,20,20,1.0,2020-02-25T00:00:00,3,20,20,20,1.0,2020-02-07T00:00:00,4,21,21,4,34.4171,69,72,3,20,1,0,1,0,27,4,2316,14.910621761658032,1.0,0.5826491509475877,3.341162037564767,60818.45785837651,61250.243329015546,20,20,20,0
march__operating__2020__mfe_first__rr_1.50,march,operating,2020,mfe_first,rr_1.50,1,1,0.0,5700.0,420244.41,435493.41,15249.0,123372,True,20,16,20,1.0,2020-03-02T00:00:00,2,20,20,20,1.0,2020-02-25T00:00:00,3,20,20,20,1.0,2020-02-07T00:00:00,4,20,20,3,27.1113,72,75,3,20,1,0,1,0,25,3,2323,14.856650882479553,1.0,0.5666454523185703,3.5586110912613003,59804.26371071889,60236.64907447267,20,20,20,0
march__operating__2020__mfe_first__rr_1.61,march,operating,2020,mfe_first,rr_1.61,1,1,0.0,5700.0,429686.28,444388.28,14702.0,123098,False,20,14,20,1.0,2020-03-02T00:00:00,1,20,20,20,1.0,2020-02-25T00:00:00,1,20,20,20,1.0,2020-02-07T00:00:00,1,20,20,3,33.1574,68,73,5,20,1,0,1,0,30,3,2317,15.097971514889943,1.0,0.5048463554709955,4.607244359948209,60064.646633577904,60507.29844626672,20,20,20,0
march__operating__2020__mfe_first__rr_1.75,march,operating,2020,mfe_first,rr_1.75,1,1,0.0,5700.0,469319.06,484601.06,15282.0,124452,False,20,13,20,1.0,2020-03-12T00:00:00,2,20,20,20,1.0,2020-03-06T00:00:00,3,20,20,20,1.0,2020-02-14T00:00:00,3,20,20,2,26.7442,73,75,2,20,1,0,1,0,32,2,2323,15.524321997417132,1.0,0.5637264433836005,4.281606198880758,65880.45266896255,66450.96990959965,20,20,20,0
march__operating__2020__mfe_first__rr_1.76,march,operating,2020,mfe_first,rr_1.76,1,1,0.0,5700.0,488927.76,504459.76,15532.0,124272,False,20,14,20,1.0,2020-03-12T00:00:00,2,20,20,20,1.0,2020-03-06T00:00:00,3,20,20,20,1.0,2020-02-14T00:00:00,3,20,20,2,32.3449,75,77,2,20,1,0,1,0,33,2,2317,15.57358653431161,1.0,0.5389184702013323,4.522643080276219,64652.772205438065,65212.63649115235,20,20,20,0
march__operating__2020__mfe_first__rr_1.83,march,operating,2020,mfe_first,rr_1.83,1,1,0.0,5700.0,513030.65,524372.65,11342.0,132900,False,5,9,5,1.0,2020-03-12T00:00:00,1,5,5,5,1.0,2020-03-06T00:00:00,1,5,5,5,1.0,2020-02-14T00:00:00,1,5,5,1,8.1204,38,58,20,5,1,0,1,0,22,1,2341,16.638615976078597,1.0,0.585466970441456,4.125998956856044,69173.51505766767,69962.86787697565,20,0,0,20
march__operating__2020__mfe_first__rr_1.92,march,operating,2020,mfe_first,rr_1.92,1,1,0.0,5700.0,434941.6,449551.6,14610.0,123959,False,18,12,18,1.0,2020-03-12T00:00:00,2,18,18,18,1.0,2020-03-06T00:00:00,2,18,18,18,1.0,2020-02-14T00:00:00,2,18,18,1,8.1204,67,72,5,18,1,0,1,0,22,1,2341,15.693293464331482,1.0,0.5237690541324576,4.317757130286203,62650.9454933789,63224.01302862025,20,18,18,2
march__operating__2020__mfe_first__rr_2.00,march,operating,2020,mfe_first,rr_2.00,1,1,0.0,5700.0,457083.38,471811.38,14728.0,125748,True,8,13,8,1.0,2020-03-12T00:00:00,1,8,8,8,1.0,2020-03-06T00:00:00,1,8,8,8,1.0,2020-02-14T00:00:00,1,8,8,1,8.1204,54,74,20,8,1,0,1,0,25,1,2341,16.127296027338744,1.0,0.5650252557566385,4.012569358393849,65320.25472020505,65793.6072832123,20,0,0,20
march__operating__2020__mfe_first__rr_2.08,march,operating,2020,mfe_first,rr_2.08,1,1,0.0,5700.0,469923.52,486516.52,16593.0,120757,False,9,17,9,1.0,2020-03-12T00:00:00,2,9,9,9,1.0,2020-03-06T00:00:00,2,9,9,9,1.0,2020-02-14T00:00:00,2,9,9,1,8.1204,61,81,20,9,1,0,1,0,24,1,2341,15.651431012387869,1.0,0.6099145214795297,3.2438726510038443,62976.53780435711,63323.38218709952,20,0,0,20
march__operating__2020__mfe_first__rr_2.17,march,operating,2020,mfe_first,rr_2.17,1,1,0.0,5700.0,460433.81,474180.81,13747.0,123454,False,7,11,7,1.0,2020-03-12T00:00:00,1,7,7,7,1.0,2020-03-06T00:00:00,1,7,7,7,1.0,2020-02-14T00:00:00,1,7,7,1,8.278,48,68,20,7,1,0,1,0,20,1,2341,16.171294318667236,1.0,0.6172357624046823,3.545595797522426,63858.66672362239,64399.4281503631,20,0,0,20
march__operating__2020__mfe_first__rr_2.24,march,operating,2020,mfe_first,rr_2.24,1,1,0.0,5700.0,480565.27,494621.27,14056.0,123058,False,6,12,6,1.0,2020-03-12T00:00:00,1,6,6,8,1.0,2020-03-06T00:00:00,1,8,8,8,1.0,2020-02-14T00:00:00,1,8,8,1,8.278,51,71,20,6,1,0,1,0,24,1,2341,16.21828278513456,1.0,0.611046432454916,3.9086863387441264,65022.71864587783,65618.20320375907,20,0,0,20
march__operating__2020__mfe_first__rr_2.25,march,operating,2020,mfe_first,rr_2.25,1,1,0.0,5700.0,475050.62,491549.62,16499.0,118724,False,7,13,7,1.0,2020-03-12T00:00:00,1,7,7,9,1.0,2020-03-06T00:00:00,2,9,9,9,1.0,2020-02-14T00:00:00,2,9,9,1,8.278,65,85,20,7,1,0,1,0,24,1,2341,15.666809055958993,1.0,0.5498311747622394,4.049251950021358,62066.95461341307,62422.845066211026,20,0,0,20
march__operating__2020__mfe_first__rr_2.39,march,operating,2020,mfe_first,rr_2.39,1,1,0.0,5700.0,471953.44,490503.44,18550.0,106076,False,20,16,20,1.0,2020-02-28T00:00:00,2,20,20,20,1.0,2020-02-24T00:00:00,3,20,20,20,1.0,2020-02-07T00:00:00,4,20,20,3,29.9329,86,89,3,20,1,0,1,0,26,3,2320,14.300862068965516,1.0,0.543769795757959,3.821267105172414,56419.82058189655,56703.67709051724,20,20,20,0
march__operating__2020__mfe_first__rr_2.50,march,operating,2020,mfe_first,rr_2.50,1,1,0.0,5700.0,525011.66,542757.66,17746.0,109250,True,8,16,8,1.0,2020-02-28T00:00:00,1,8,8,9,1.0,2020-02-24T00:00:00,2,9,9,9,1.0,2020-02-07T00:00:00,3,9,9,2,11.6222,66,86,20,8,1,0,1,0,24,2,2338,14.857570573139435,1.0,0.5996784482777777,3.227194004704876,62155.542130025664,62447.99285714286,20,0,0,20
march__operating__2020__mfe_first__rr_2.55,march,operating,2020,mfe_first,rr_2.55,1,1,0.0,5700.0,534373.45,550650.45,16277.0,113023,False,8,15,8,1.0,2020-02-28T00:00:00,0,8,8,8,1.0,2020-02-24T00:00:00,0,8,8,8,1.0,2020-02-07T00:00:00,0,8,8,2,11.6222,59,79,20,8,1,0,1,0,24,2,2338,15.463644140290846,1.0,0.5907713460710187,3.622620889221557,64766.4619332763,65189.852224123184,20,0,0,20
march__operating__2020__mfe_first__rr_2.71,march,operating,2020,mfe_first,rr_2.71,1,1,0.0,5700.0,521516.35,538880.35,17364.0,104907,False,8,14,8,1.0,2020-02-28T00:00:00,1,8,8,8,1.0,2020-02-24T00:00:00,1,8,8,8,1.0,2020-02-07T00:00:00,3,8,8,2,11.9456,64,84,20,8,1,0,1,0,21,2,2338,14.54448246364414,1.0,0.5329129444304557,3.399214641146279,59370.44125320787,59614.28930710009,20,0,0,20
march__operating__2020__mfe_first__rr_2.75,march,operating,2020,mfe_first,rr_2.75,1,1,0.0,5700.0,482826.72,500473.72,17647.0,104483,False,8,14,8,1.0,2020-02-28T00:00:00,2,8,8,8,1.0,2020-02-24T00:00:00,2,8,8,8,1.0,2020-02-07T00:00:00,3,8,8,2,11.9456,66,86,20,8,1,0,1,0,21,2,2338,14.518819503849445,1.0,0.5506290013406585,3.7306652095808386,59103.77078699743,59379.96233960649,20,0,0,20
march__operating__2020__mfe_first__rr_2.83,march,operating,2020,mfe_first,rr_2.83,1,1,0.0,5700.0,489523.12,507981.12,18458.0,100037,False,9,14,9,1.0,2020-02-28T00:00:00,3,9,9,9,1.0,2020-02-24T00:00:00,4,9,9,9,1.0,2020-02-07T00:00:00,5,9,9,2,11.9456,68,88,20,9,1,0,1,0,24,2,2338,13.994439692044482,1.0,0.5971581691149136,3.032042264756202,56088.60198887939,56285.32968349016,20,0,0,20
march__operating__2020__mfe_first__rr_2.87,march,operating,2020,mfe_first,rr_2.87,1,1,0.0,5700.0,502143.6,520601.6,18458.0,99834,False,9,14,9,1.0,2020-02-28T00:00:00,3,9,9,9,1.0,2020-02-24T00:00:00,3,9,9,9,1.0,2020-02-07T00:00:00,5,9,9,2,11.9456,68,88,20,9,1,0,1,0,25,2,2338,13.999572284003422,1.0,0.5758049939657589,3.033091361420017,56560.27155688623,56766.1382591959,20,0,0,20
march__operating__2020__mfe_first__rr_3.03,march,operating,2020,mfe_first,rr_3.03,1,1,0.0,5700.0,504239.66,524147.66,19908.0,99773,False,11,16,11,1.0,2020-02-28T00:00:00,5,11,11,11,1.0,2020-02-24T00:00:00,6,11,11,11,1.0,2020-02-07T00:00:00,6,11,11,2,53.7338,73,93,20,11,1,0,1,0,26,2,2296,14.441202090592334,1.0,0.5506015377326097,3.429028675958188,57486.631968641115,57571.75352787456,20,0,0,20
march__operating__2020__mfe_first__rr_3.17,march,operating,2020,mfe_first,rr_3.17,1,1,0.0,5700.0,450687.04,474771.04,24084.0,89156,False,11,20,11,1.0,2020-02-28T00:00:00,8,11,11,13,1.0,2020-02-24T00:00:00,11,13,13,13,1.0,2020-02-07T00:00:00,11,13,13,2,53.7338,94,114,20,11,1,0,1,0,31,2,2296,13.061411149825783,1.0,0.5040892559143104,3.3695550666376306,49328.03601916377,48778.69294425087,20,0,0,20
march__operating__2020__mfe_first__rr_3.18,march,operating,2020,mfe_first,rr_3.18,1,1,0.0,5700.0,513859.63,533496.63,19637.0,100202,False,10,17,10,1.0,2020-02-28T00:00:00,1,10,10,10,1.0,2020-02-24T00:00:00,2,10,10,10,1.0,2020-02-07T00:00:00,4,10,10,2,12.3949,74,94,20,10,1,0,1,0,28,2,2338,14.399486740804106,1.0,0.5744824755272347,3.244802876390077,57226.077951240375,57285.55496150556,20,0,0,20
march__operating__2020__mfe_first__rr_3.25,march,operating,2020,mfe_first,rr_3.25,1,1,0.0,5700.0,539871.47,557209.47,17338.0,102918,False,10,12,10,1.0,2020-02-28T00:00:00,1,10,10,10,1.0,2020-02-24T00:00:00,2,10,10,10,1.0,2020-02-07T00:00:00,3,10,10,2,12.3949,63,83,20,10,1,0,1,0,25,2,2338,14.902480752780153,1.0,0.5918340098225627,3.1957196471343026,60665.75866124893,60910.89950812661,20,0,0,20
march__operating__2020__mfe_first__rr_3.34,march,operating,2020,mfe_first,rr_3.34,1,1,0.0,5700.0,481047.69,498734.69,17687.0,102270,False,7,15,10,1.0,2020-02-28T00:00:00,1,10,10,10,1.0,2020-02-24T00:00:00,2,10,10,10,1.0,2020-02-07T00:00:00,3,10,10,2,12.3949,65,85,20,7,1,0,1,0,28,2,2338,14.895637296834902,1.0,0.5972965910134033,2.929741638152267,60147.62782292558,60392.28411035072,20,0,0,20
march__operating__2020__mfe_first__rr_3.50,march,operating,2020,mfe_first,rr_3.50,1,1,0.0,5700.0,476932.96,496727.96,19795.0,97506,True,8,19,8,1.0,2020-02-28T00:00:00,1,8,8,11,1.0,2020-02-24T00:00:00,4,11,11,11,1.0,2020-02-07T00:00:00,5,11,11,2,12.3949,75,95,20,8,1,0,1,0,31,2,2338,14.362275449101796,1.0,0.5521492000897575,3.432590165098375,56188.31176218991,56237.70346449957,20,0,0,20
march__operating__2020__mfe_first__wide4,march,operating,2020,mfe_first,wide4,4,4,3.0,5700.0,428469.07,447658.07,19189.0,124221,True,5,13,5,0.666667,2020-03-12T00:00:00,0,5,5,6,0.666667,2020-03-06T00:00:00,1,6,6,7,0.666667,2020-03-03T00:00:00,1,7,7,0,0.0,74,92,18,5,2,4,3,8,58,8,2349,14.981694338016178,3.8582375478927204,0.22359492926213567,7.31968253256705,56463.13392933163,56256.52154108131,20,5,5,15
march__operating__2020__mfe_first__center4,march,operating,2020,mfe_first,center4,4,4,1.5,5700.0,443239.68,461966.68,18727.0,116588,False,6,15,7,1.0,2020-03-02T00:00:00,0,7,7,10,1.0,2020-02-25T00:00:00,1,10,10,10,1.0,2020-02-07T00:00:00,1,10,10,2,8.9745,79,92,13,5,3,6,4,15,58,8,2341,14.733020076890218,3.8252883383169585,0.2406671421427559,7.94320054933789,58926.78682187099,59087.51661683042,20,10,10,10
march__operating__2020__mfe_first__edge4,march,operating,2020,mfe_first,edge4,4,4,3.0,5700.0,406933.35,426898.35,19965.0,128226,False,5,19,5,0.666667,2020-03-12T00:00:00,0,5,5,7,0.666667,2020-03-06T00:00:00,2,7,7,8,0.666667,2020-03-03T00:00:00,4,8,8,0,0.0,79,99,20,4,2,8,3,11,59,9,2349,15.03448275862069,3.8420604512558536,0.2435127579300483,7.287279737760748,53775.10857811835,53255.55476798638,20,0,0,20
march__operating__2020__mfe_first__without050,march,operating,2020,mfe_first,without050,4,4,2.75,5700.0,441929.02,458963.02,17034.0,123331,False,7,11,9,1.0,2020-03-12T00:00:00,1,9,9,11,1.0,2020-03-06T00:00:00,1,11,11,11,1.0,2020-02-14T00:00:00,1,12,12,1,8.1204,66,84,18,5,3,5,4,13,50,9,2341,15.209739427595045,3.847928235796668,0.2280157124066279,7.697959527552329,59140.03861597608,59224.43767620675,20,5,5,15
march__operating__2020__mfe_first__extremes2,march,operating,2020,mfe_first,extremes2,2,2,3.0,5700.0,382164.35,404862.35,22698.0,124402,False,8,22,8,0.533333,2021-12-03T00:00:00,2,8,8,10,0.714286,2021-05-13T00:00:00,4,10,10,12,0.8,2021-04-22T00:00:00,7,12,12,0,0.0,94,114,20,8,1,0,2,2,47,5,2349,14.402298850574713,1.9216687952320137,0.3914706131322582,4.572269174542359,50243.90383141762,49213.96581524053,20,0,0,20
march__operating__2020__mfe_first__grid5,march,operating,2020,mfe_first,grid5,5,5,3.0,5700.0,418672.84,436958.84,18286.0,121844,False,4,14,4,0.666667,2020-03-12T00:00:00,0,4,4,6,0.666667,2020-03-06T00:00:00,0,6,6,7,0.666667,2020-03-03T00:00:00,2,7,7,0,0.0,71,89,18,4,3,10,4,15,62,9,2349,14.770540655598127,4.787994891443168,0.19913853871176465,8.610565449127288,56250.723563218395,56188.46306939123,20,4,4,16
march__operating__2020__mfe_first__grid10,march,operating,2020,mfe_first,grid10,10,10,3.0,5700.0,438658.65,456548.65,17890.0,124411,False,3,14,6,0.5,2020-03-18T00:00:00,0,6,6,8,0.666667,2020-03-12T00:00:00,1,8,8,9,0.666667,2020-03-03T00:00:00,3,9,9,0,0.0,71,89,18,2,3,12,5,16,67,40,2349,15.106428267347807,8.925925925925926,0.15031180733177302,11.347640234142187,57129.25038314176,57188.72924648787,20,4,4,16
march__operating__2020__mfe_first__grid20,march,operating,2020,mfe_first,grid20,20,20,3.0,5700.0,440770.45,460082.45,19312.0,127656,False,4,17,5,0.333333,2020-03-18T00:00:00,0,5,5,8,0.444444,2021-12-01T00:00:00,0,8,8,8,0.461538,2021-05-11T00:00:00,0,9,9,0,0.0,81,98,17,1,4,17,5,18,81,81,2349,15.43933588761175,15.43933588761175,0.14094312432790895,13.605244054491273,58765.440485312894,58754.60793954875,20,7,7,13
march__operating__2020__mfe_first__ladder4,march,operating,2020,mfe_first,ladder4,4,1,0.0,5700.0,289605.65,311397.65,21792.0,112368,False,14,20,15,1.0,2020-03-12T00:00:00,5,15,15,18,1.0,2020-03-06T00:00:00,10,18,18,18,1.0,2020-02-14T00:00:00,10,19,19,1,8.1204,89,102,13,5,4,18,4,17,65,17,2341,12.253737718923537,3.700982486117044,0.4730436634313613,3.863567581802649,43338.29602733874,42025.94510892781,20,10,10,10
march__operating__2020__mfe_first__ladder20,march,operating,2020,mfe_first,ladder20,20,1,0.0,5700.0,287153.17,309077.17,21924.0,111543,False,14,20,15,1.0,2020-03-12T00:00:00,5,15,15,18,1.0,2020-03-06T00:00:00,10,18,18,18,1.0,2020-02-14T00:00:00,10,19,19,1,8.1204,91,102,11,1,14,20,15,21,91,91,2341,12.164886800512601,12.164886800512601,0.40755376916071717,8.07681140666382,42059.31266979923,40738.0766595472,20,12,12,8
march__operating__2020__mfe_first__uniform_low,march,operating,2020,mfe_first,uniform_low,1,1,0.0,4200.0,309738.35,331820.35,22082.0,107722,False,20,19,20,1.0,2020-03-12T00:00:00,7,20,20,20,1.0,2020-03-06T00:00:00,11,20,20,20,1.0,2020-02-14T00:00:00,11,20,20,2,33.3444,100,103,3,20,1,0,1,0,29,2,2316,11.876511226252159,1.0,0.6431885790413858,2.6543483652849744,33022.484650259066,31641.976575993092,20,20,20,0
march__operating__2020__mfe_first__uniform_high,march,operating,2020,mfe_first,uniform_high,1,1,0.0,7200.0,175676.9,197128.9,21452.0,91403,False,10,17,12,1.0,2020-03-12T00:00:00,5,12,12,18,1.0,2020-03-06T00:00:00,9,18,18,18,1.0,2020-02-14T00:00:00,9,19,19,1,8.1204,74,94,20,10,1,0,1,0,27,1,2341,10.01665954720205,1.0,0.6556618705935039,2.673689127296027,42130.45066211021,41099.77379325075,20,0,0,20
march__operating__2020__mfe_first__grid20_reverse,march,operating,2020,mfe_first,grid20_reverse,20,20,3.0,5700.0,487645.66,499935.66,12290.0,131333,False,3,7,3,1.0,2020-02-28T00:00:00,0,3,3,7,1.0,2020-02-24T00:00:00,0,7,7,7,1.0,2020-02-07T00:00:00,0,7,7,2,12.3949,48,64,16,1,3,7,3,13,48,48,2338,16.60906757912746,16.60906757912746,0.14781458603473463,14.767876142429426,67590.46454234388,68302.74061163388,20,7,7,13
march__operating__2020__mfe_first__ladder20_reverse,march,operating,2020,mfe_first,ladder20_reverse,20,1,0.0,5700.0,193757.01,217140.01,23383.0,87119,False,10,20,12,1.0,2020-03-12T00:00:00,5,12,12,18,1.0,2020-03-06T00:00:00,10,18,18,18,1.0,2020-02-14T00:00:00,10,19,19,1,8.1204,90,101,11,1,10,20,12,22,90,90,2341,9.555318240068347,9.555318240068347,0.5006975643935518,6.425430232806493,34989.95058521999,33894.50530542503,20,12,12,8
primary__operating__2020__mfe_first__rr_1.00,primary,operating,2020,mfe_first,rr_1.00,1,1,0.0,6800.0,333878.0,348500.0,14622.0,122404,True,7,12,8,1.0,2020-03-12T00:00:00,3,8,8,11,1.0,2020-03-06T00:00:00,5,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,55,75,20,7,1,0,1,0,27,2,2326,13.426913155631986,1.0,0.30879780319859357,8.504543911865865,64327.41283319003,64224.16412295787,20,0,0,20
primary__operating__2020__mfe_first__wide4,primary,operating,2020,mfe_first,wide4,4,4,3.0,6800.0,371316.0,384700.0,13384.0,118816,True,3,9,3,0.5,2020-06-26T00:00:00,0,3,3,4,0.5,2020-06-22T00:00:00,0,4,4,8,0.5,2020-06-01T00:00:00,0,8,8,0,0.0,48,68,20,3,2,2,2,4,40,6,2326,14.461736887360274,3.88134135855546,0.16594878125189666,12.493323660791058,73970.76203783319,74032.75165520207,20,0,0,20
primary__operating__2020__mfe_first__center4,primary,operating,2020,mfe_first,center4,4,4,1.5,6800.0,397206.0,410050.0,12844.0,113552,False,7,7,7,1.0,2020-03-12T00:00:00,0,7,7,7,1.0,2020-03-06T00:00:00,0,7,7,7,1.0,2020-03-02T00:00:00,0,7,7,2,0.4664,45,65,20,3,4,4,4,12,39,4,2326,14.408426483233018,3.8654342218400686,0.1299672423517256,13.882089753654341,78719.57003439381,79158.09638865005,20,0,0,20
primary__operating__2020__mfe_first__edge4,primary,operating,2020,mfe_first,edge4,4,4,3.0,6800.0,308915.0,324900.0,15985.0,114818,False,3,13,4,0.4,2021-05-17T00:00:00,0,4,4,6,0.666667,2021-05-11T00:00:00,3,6,6,10,0.777778,2021-05-10T00:00:00,6,10,11,0,0.0,63,83,20,3,2,7,2,10,52,9,2326,13.579965606190886,3.8331900257953566,0.17915781321337437,11.703190311263972,65736.78428632846,65320.03220120379,20,0,0,20
primary__operating__2020__mfe_first__without050,primary,operating,2020,mfe_first,without050,4,4,2.75,6800.0,348797.0,363900.0,15103.0,105288,False,4,10,6,1.0,2020-03-12T00:00:00,3,6,6,9,1.0,2020-03-06T00:00:00,3,9,9,9,1.0,2020-03-02T00:00:00,5,9,9,2,0.3088,57,77,20,3,2,4,3,7,48,12,2326,13.049441100601891,3.7725709372312983,0.1576525553725513,12.408204729578676,67457.1651977644,67467.84550730868,20,0,0,20
primary__operating__2020__mfe_first__extremes2,primary,operating,2020,mfe_first,extremes2,2,2,3.0,6800.0,266962.0,286050.0,19088.0,107611,False,7,16,7,0.571429,2021-05-13T00:00:00,3,7,7,7,0.666667,2021-05-07T00:00:00,7,7,7,13,0.777778,2021-05-10T00:00:00,7,13,13,0,0.0,77,97,20,7,2,2,2,3,45,5,2326,12.570507308684437,1.9475494411006018,0.24930296587788023,8.610137851246776,58976.00326741186,58134.499011177984,20,0,0,20
primary__operating__2020__mfe_first__grid5,primary,operating,2020,mfe_first,grid5,5,5,3.0,6800.0,330034.0,346250.0,16216.0,108694,False,3,11,6,0.555556,2022-01-10T00:00:00,1,6,6,7,0.6,2022-01-04T00:00:00,2,7,7,9,0.7,2021-12-28T00:00:00,3,9,9,0,0.0,63,83,20,3,3,7,4,12,55,12,2326,13.284608770421324,4.772570937231299,0.17405768725985538,11.604794074376612,67544.33566208082,67342.7525150473,20,0,0,20
primary__operating__2020__mfe_first__grid10,primary,operating,2020,mfe_first,grid10,10,10,3.0,6800.0,376650.0,390100.0,13450.0,116362,False,3,9,3,0.375,2022-01-10T00:00:00,0,3,3,6,0.545455,2022-01-04T00:00:00,1,6,6,6,0.545455,2021-12-13T00:00:00,1,6,6,0,0.0,48,68,20,2,3,7,3,10,46,33,2326,14.247205503009459,8.833619948409286,0.14207371727969414,13.164404028374893,74062.6258383491,74265.77730008599,20,0,0,20
primary__operating__2020__mfe_first__grid20,primary,operating,2020,mfe_first,grid20,20,20,3.0,6800.0,379802.0,393950.0,14148.0,123309,False,3,7,4,0.307692,2022-01-07T00:00:00,0,4,4,6,0.384615,2022-01-04T00:00:00,0,6,6,6,0.461538,2021-05-14T00:00:00,0,6,6,0,0.0,52,72,20,1,3,7,4,9,52,52,2326,14.984952708512468,14.984952708512468,0.1138180062757594,14.526393456577816,76451.8023860705,76723.9677128117,20,0,0,20
primary__operating__2020__mfe_first__ladder4,primary,operating,2020,mfe_first,ladder4,4,1,0.0,6800.0,329666.0,345500.0,15834.0,121305,False,7,15,8,1.0,2020-03-12T00:00:00,3,8,8,11,1.0,2020-03-06T00:00:00,5,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,63,81,18,3,4,13,4,16,55,16,2326,13.310834049871023,3.7080825451418744,0.29271506377919215,10.434338481083405,63362.73082545142,63250.044948409275,20,6,6,14
primary__operating__2020__mfe_first__ladder20,primary,operating,2020,mfe_first,ladder20,20,1,0.0,6800.0,330166.0,346000.0,15834.0,121340,False,7,14,8,1.0,2020-03-12T00:00:00,3,8,8,11,1.0,2020-03-06T00:00:00,5,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,63,81,18,1,7,14,8,17,63,63,2326,13.312553740326742,13.312553740326742,0.3078779845161161,8.919222097592433,62737.87345227859,62625.35954428202,20,6,6,14
primary__operating__2020__mfe_first__uniform_low,primary,operating,2020,mfe_first,uniform_low,1,1,0.0,5300.0,345119.0,361500.0,16381.0,115356,False,9,16,12,1.0,2020-03-12T00:00:00,4,12,12,20,1.0,2020-03-06T00:00:00,6,20,20,20,1.0,2020-03-02T00:00:00,6,20,20,3,23.4681,78,83,5,9,1,0,1,0,33,3,2303,12.795918367346939,1.0,0.3237952341431919,8.099914087277464,51632.13799392097,51449.12833260964,20,20,20,0
primary__operating__2020__mfe_first__uniform_high,primary,operating,2020,mfe_first,uniform_high,1,1,0.0,8300.0,303878.0,318500.0,14622.0,122309,False,7,12,8,1.0,2020-03-12T00:00:00,3,8,8,11,1.0,2020-03-06T00:00:00,5,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,55,75,20,7,1,0,1,0,27,2,2326,13.417024935511607,1.0,0.3083984277177591,8.513830569647462,73980.42826741187,73885.48787618228,20,0,0,20
primary__operating__2020__mfe_first__grid20_reverse,primary,operating,2020,mfe_first,grid20_reverse,20,20,3.0,6800.0,430241.0,440350.0,10109.0,127293,False,3,6,3,1.0,2020-03-12T00:00:00,0,3,3,5,1.0,2020-03-06T00:00:00,0,5,5,5,1.0,2020-03-02T00:00:00,0,6,6,2,1.0595,35,55,20,1,3,6,3,10,35,35,2326,16.209372312983664,16.209372312983664,0.10779461835189721,15.868846287618227,86834.94619518486,87598.74800085984,20,0,0,20
primary__operating__2020__mfe_first__ladder20_reverse,primary,operating,2020,mfe_first,ladder20_reverse,20,1,0.0,6800.0,325041.0,341000.0,15959.0,120916,False,7,14,8,1.0,2020-03-12T00:00:00,3,8,8,11,1.0,2020-03-06T00:00:00,5,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,64,82,18,1,7,14,8,17,64,64,2326,13.267411865864144,13.267411865864144,0.30951140640664637,8.674418334909717,64226.48080395529,64088.46951848667,20,7,7,13
primary__operating__2023__mfe_first__rr_1.00,primary,operating,2023,mfe_first,rr_1.00,1,1,0.0,6800.0,164292.0,172500.0,8208.0,56957,True,5,3,5,1.0,2023-10-30T00:00:00,1,5,5,6,1.0,2023-10-24T00:00:00,1,6,6,6,1.0,2023-10-03T00:00:00,1,6,6,1,42.2197,21,39,18,5,1,0,1,0,15,1,1158,12.51727115716753,1.0,0.41802198207578467,6.223514834196891,63433.55820379966,63464.65941278065,19,5,5,14
primary__operating__2023__mfe_first__wide4,primary,operating,2023,mfe_first,wide4,4,4,3.0,6800.0,162349.0,172000.0,9651.0,45692,True,2,6,2,0.5,2023-10-18T00:00:00,0,2,2,3,0.75,2023-10-16T00:00:00,0,3,3,5,0.833333,2023-09-25T00:00:00,1,5,5,0,0.0,29,45,16,2,2,4,2,6,27,3,1200,10.716666666666667,3.700833333333333,0.2581482073317406,9.190464346666666,58765.81545833333,58633.208374999995,18,5,5,13
