case,start,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,left_pnl,right_pnl,left_mdd,right_mdd
3m_2020-01-01,2020-01-01T00:00:00,RR:2.75,GG:2.75,59.225,3101.7,2020-03-19,28,40,True,8,-1065.0749999999998,-1781.625,-3101.7,201.65,-83.2,2300.35,4196.2
3m_2020-01-01,2020-01-01T00:00:00,RR:2.75,GG:3.00,-409.05,3184.725,2020-03-20,28,40,True,7,-1065.0749999999998,-1799.75,-3160.875,201.65,-1019.75,2300.35,4314.55
3m_2020-01-01,2020-01-01T00:00:00,RR:2.75,GG:3.25,-366.40000000000003,3145.2,2020-03-20,28,40,True,7,-1065.0749999999998,-1795.75,-3121.3500000000004,201.65,-934.45,2300.35,4235.5
3m_2020-01-01,2020-01-01T00:00:00,RR:2.75,GG:3.50,50.2,2965.1,2020-03-20,28,40,True,6,-1042.4999999999998,-1781.6249999999998,-2941.25,201.65,-101.25,2300.35,3875.3
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:0.50,728.275,2618.725,2020-03-19,28,40,True,6,-886.5749999999999,-1489.5,-2618.725,22.75,1433.8,2997.9500000000003,2661.2
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:0.75,45.8,3000.7749999999996,2020-03-20,28,40,True,6,-886.575,-1516.675,-2941.9750000000004,22.75,68.85,2997.9500000000003,3541.85
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:1.00,-359.75,2936.75,2020-03-19,28,40,True,6,-853.325,-1778.35,-2936.75,22.75,-742.25,2997.9500000000003,3371.9
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:1.25,607.775,2998.65,2020-03-12,28,40,True,7,-951.0500000000001,-1789.5749999999998,-2709.6000000000004,22.75,1192.8,2997.9500000000003,3029.65
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:1.50,476.4,3083.7,2020-03-12,28,40,True,9,-1025.775,-1804.3000000000002,-2850.6000000000004,22.75,930.05,2997.9500000000003,3202.1
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:1.75,-334.8,3359.8,2020-03-18,28,40,True,8,-1065.0749999999998,-1790.3,-3355.025,22.75,-692.35,2997.9500000000003,3773.35
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:2.00,215.925,3235.9750000000004,2020-03-18,28,40,True,8,-1065.0749999999998,-1832.775,-3231.2,22.75,409.1,2997.9500000000003,3604.45
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:2.25,-132.175,3469.6,2020-03-18,28,40,True,8,-1065.0749999999998,-1786.525,-3464.825,22.75,-287.1,2997.9500000000003,4001.75
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:2.50,-240.925,3587.2500000000005,2020-03-18,28,40,True,10,-1065.075,-1781.625,-3582.4750000000004,22.75,-504.6,2997.9500000000003,4228.25
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:2.75,-30.225,3571.2250000000004,2020-03-18,28,40,True,10,-1065.0749999999998,-1781.625,-3566.45,22.75,-83.2,2997.9500000000003,4196.2
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:3.00,-498.5,3630.4,2020-03-18,28,40,True,8,-1065.0749999999998,-1799.75,-3625.625,22.75,-1019.75,2997.9500000000003,4314.55
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:3.25,-455.85,3590.875,2020-03-18,28,40,True,8,-1065.0749999999998,-1795.75,-3586.1000000000004,22.75,-934.45,2997.9500000000003,4235.5
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,GG:3.50,-39.25,3410.775,2020-03-18,28,40,True,6,-1042.5,-1781.625,-3406.0,22.75,-101.25,2997.9500000000003,3875.3
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:0.50,781.775,2370.425,2020-03-19,28,40,True,7,-886.575,-1366.0249999999999,-2370.425,129.75,1433.8,2897.35,2661.2
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:0.75,99.3,2752.475,2020-03-20,28,40,True,6,-886.575,-1516.675,-2693.675,129.75,68.85,2897.35,3541.85
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:1.00,-306.25,2883.575,2020-03-12,28,40,True,6,-853.325,-1778.3500000000001,-2752.4750000000004,129.75,-742.25,2897.35,3371.9
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:1.25,661.275,2948.3500000000004,2020-03-12,28,40,True,8,-951.0500000000001,-1789.5749999999998,-2653.55,129.75,1192.8,2897.35,3029.65
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:1.50,529.9,3033.4,2020-03-12,28,40,True,7,-1025.775,-1804.3000000000002,-2800.3,129.75,930.05,2897.35,3202.1
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:1.75,-281.3,3309.5,2020-03-18,28,40,True,7,-1065.0750000000003,-1790.3,-3304.7250000000004,129.75,-692.35,2897.35,3773.35
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:2.00,269.425,3185.675,2020-03-18,28,40,True,9,-1065.0750000000003,-1832.775,-3180.9,129.75,409.1,2897.35,3604.45
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:2.25,-78.67500000000001,3419.3,2020-03-18,28,40,True,9,-1065.0750000000003,-1786.525,-3414.525,129.75,-287.1,2897.35,4001.75
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:2.50,-187.425,3536.9500000000003,2020-03-18,28,40,True,9,-1065.075,-1781.625,-3532.175,129.75,-504.6,2897.35,4228.25
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:2.75,23.275,3520.925,2020-03-18,28,40,True,9,-1065.075,-1781.625,-3516.1499999999996,129.75,-83.2,2897.35,4196.2
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:3.00,-445.0,3580.1,2020-03-18,28,40,True,7,-1065.075,-1799.75,-3575.325,129.75,-1019.75,2897.35,4314.55
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:3.25,-402.35,3540.575,2020-03-18,28,40,True,7,-1065.075,-1795.75,-3535.8,129.75,-934.45,2897.35,4235.5
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,GG:3.50,14.25,3360.475,2020-03-18,28,40,True,7,-1042.5,-1781.625,-3355.7,129.75,-101.25,2897.35,3875.3
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:0.50,685.375,2353.425,2020-03-19,28,40,True,7,-886.5749999999999,-1366.025,-2353.425,-63.05,1433.8,2897.35,2661.2
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:0.75,2.8999999999999986,2735.475,2020-03-20,28,40,True,6,-886.575,-1516.675,-2676.675,-63.05,68.85,2897.35,3541.85
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:1.00,-402.65,2883.575,2020-03-12,28,40,True,6,-853.325,-1778.35,-2751.225,-63.05,-742.25,2897.35,3371.9
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:1.25,564.875,2948.35,2020-03-12,28,40,True,8,-951.05,-1789.575,-2673.5249999999996,-63.05,1192.8,2897.35,3029.65
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:1.50,433.5,3033.3999999999996,2020-03-12,28,40,True,7,-1025.7749999999999,-1804.3,-2799.05,-63.05,930.05,2897.35,3202.1
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:1.75,-377.7,3309.5,2020-03-18,28,40,True,7,-1065.075,-1790.3,-3303.475,-63.05,-692.35,2897.35,3773.35
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:2.00,173.025,3185.675,2020-03-18,28,40,True,9,-1065.075,-1832.7749999999999,-3179.6499999999996,-63.05,409.1,2897.35,3604.45
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:2.25,-175.07500000000002,3419.3,2020-03-18,28,40,True,9,-1065.075,-1786.5249999999999,-3413.2749999999996,-63.05,-287.1,2897.35,4001.75
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:2.50,-283.825,3536.95,2020-03-18,28,40,True,9,-1065.075,-1781.625,-3530.925,-63.05,-504.6,2897.35,4228.25
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:2.75,-73.125,3520.925,2020-03-18,28,40,True,9,-1065.0749999999998,-1781.625,-3514.8999999999996,-63.05,-83.2,2897.35,4196.2
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:3.00,-541.4,3580.1000000000004,2020-03-18,28,40,True,7,-1065.0749999999998,-1799.7499999999998,-3574.0750000000003,-63.05,-1019.75,2897.35,4314.55
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:3.25,-498.75,3540.5750000000003,2020-03-18,28,40,True,7,-1065.0749999999998,-1795.75,-3534.55,-63.05,-934.45,2897.35,4235.5
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,GG:3.50,-82.15,3360.475,2020-03-18,28,40,True,8,-1042.5,-1781.625,-3354.45,-63.05,-101.25,2897.35,3875.3
3m_2020-01-01,2020-01-01T00:00:00,RR:0.50,RR:2.50,789.95,1185.35,2020-03-12,23,33,True,5,-674.0500000000001,-1072.775,-1076.725,1459.95,119.95,1011.0,2085.9
3m_2020-01-01,2020-01-01T00:00:00,RR:0.50,RR:0.50,1459.95,1011.0,2020-02-27,15,21,True,10,-674.05,-894.2,-640.2,1459.95,1459.95,1011.0,1011.0
3m_2020-01-01,2020-01-01T00:00:00,RR:0.75,RR:0.75,-650.0,2096.3500000000004,2020-03-20,17,25,True,9,-674.05,-1318.15,-1709.6000000000001,-650.0,-650.0,2096.3500000000004,2096.3500000000004
3m_2020-01-01,2020-01-01T00:00:00,RR:1.00,RR:1.00,-585.95,2289.6,2020-03-19,17,25,True,6,-942.3,-1626.3999999999999,-2224.9,-585.95,-585.95,2289.6,2289.6
3m_2020-01-01,2020-01-01T00:00:00,RR:1.25,RR:1.25,-636.4,2884.3500000000004,2020-03-19,38,54,True,5,-942.3,-1842.4,-2834.75,-636.4,-636.4,2884.3500000000004,2884.3500000000004
3m_2020-01-01,2020-01-01T00:00:00,RR:1.50,RR:1.50,22.7,2645.1,2020-03-19,28,40,True,6,-942.3,-1796.9,-2645.1,22.7,22.7,2645.1,2645.1
3m_2020-01-01,2020-01-01T00:00:00,RR:1.75,RR:1.75,1596.35,1437.15,2020-03-12,10,14,True,8,-942.3,-1270.65,-1159.1,1596.35,1596.35,1437.15,1437.15
3m_2020-01-01,2020-01-01T00:00:00,RR:2.00,RR:2.00,799.05,1542.1,2020-03-12,16,22,True,7,-942.3,-1439.8,-1198.25,799.05,799.05,1542.1,1542.1
3m_2020-01-01,2020-01-01T00:00:00,RR:2.25,RR:2.25,776.45,1742.9499999999998,2020-03-12,16,22,True,7,-942.3,-1719.6999999999998,-1240.05,776.45,776.45,1742.9499999999998,1742.9499999999998
3m_2020-01-01,2020-01-01T00:00:00,RR:2.50,RR:2.50,119.95,2085.9,2020-03-12,24,34,True,5,-942.3,-1719.7,-1844.4499999999998,119.95,119.95,2085.9,2085.9
3m_2020-01-01,2020-01-01T00:00:00,RR:2.75,RR:2.75,201.65,2300.35,2020-03-12,24,34,True,5,-942.3,-1719.6999999999998,-2058.9,201.65,201.65,2300.35,2300.35
3m_2020-01-01,2020-01-01T00:00:00,RR:3.00,RR:3.00,22.75,2997.9500000000003,2020-03-18,28,40,True,5,-942.3,-1719.7,-2936.7000000000003,22.75,22.75,2997.9500000000003,2997.9500000000003
3m_2020-01-01,2020-01-01T00:00:00,RR:3.25,RR:3.25,129.75,2897.35,2020-03-18,28,40,True,6,-942.3000000000001,-1719.7,-2836.1,129.75,129.75,2897.35,2897.35
3m_2020-01-01,2020-01-01T00:00:00,RR:3.50,RR:3.50,-63.05,2897.35,2020-03-18,28,40,True,6,-942.3,-1719.7,-2833.6,-63.05,-63.05,2897.35,2897.35
3m_2020-01-01,2020-01-01T00:00:00,GG:0.50,GG:0.50,1433.8,2661.2,2020-03-20,28,40,True,4,-945.35,-2192.95,-2574.9,1433.8,1433.8,2661.2,2661.2
3m_2020-01-01,2020-01-01T00:00:00,GG:0.75,GG:0.75,68.85,3541.85,2020-03-23,29,41,True,4,-877.8500000000001,-1999.35,-3373.35,68.85,68.85,3541.85,3541.85
3m_2020-01-01,2020-01-01T00:00:00,GG:1.00,GG:1.00,-742.25,3371.9,2020-03-23,28,40,True,7,-780.4000000000001,-2058.85,-3225.35,-742.25,-742.25,3371.9,3371.9
3m_2020-01-01,2020-01-01T00:00:00,GG:1.25,GG:1.25,1192.8,3029.65,2020-03-12,28,40,True,7,-959.8000000000001,-2081.3,-2799.25,1192.8,1192.8,3029.65,3029.65
3m_2020-01-01,2020-01-01T00:00:00,GG:1.50,GG:1.50,930.05,3202.1,2020-03-12,29,41,True,9,-1109.25,-2110.75,-3043.35,930.05,930.05,3202.1,3202.1
3m_2020-01-01,2020-01-01T00:00:00,GG:1.75,GG:1.75,-692.35,3773.35,2020-03-18,29,41,True,9,-1456.1,-2337.7,-3773.35,-692.35,-692.35,3773.35,3773.35
3m_2020-01-01,2020-01-01T00:00:00,GG:2.00,GG:2.00,409.1,3604.45,2020-03-20,29,41,True,8,-1456.1,-2447.5,-3525.7,409.1,409.1,3604.45,3604.45
3m_2020-01-01,2020-01-01T00:00:00,GG:2.25,GG:2.25,-287.1,4001.75,2020-03-20,29,41,True,8,-1456.1000000000001,-2377.55,-3992.95,-287.1,-287.1,4001.75,4001.75
3m_2020-01-01,2020-01-01T00:00:00,GG:2.50,GG:2.50,-504.6,4228.25,2020-03-18,29,41,True,9,-1456.1,-2292.0499999999997,-4228.25,-504.6,-504.6,4228.25,4228.25
3m_2020-01-01,2020-01-01T00:00:00,GG:2.75,GG:2.75,-83.2,4196.2,2020-03-18,29,41,True,10,-1456.1,-2188.7,-4196.2,-83.2,-83.2,4196.2,4196.2
3m_2020-01-01,2020-01-01T00:00:00,GG:3.00,GG:3.00,-1019.75,4314.55,2020-03-18,29,41,True,7,-1456.1,-2368.75,-4314.55,-1019.75,-1019.75,4314.55,4314.55
3m_2020-01-01,2020-01-01T00:00:00,GG:3.25,GG:3.25,-934.45,4235.5,2020-03-18,29,41,True,8,-1456.1,-2368.75,-4235.5,-934.45,-934.45,4235.5,4235.5
3m_2020-01-01,2020-01-01T00:00:00,GG:3.50,GG:3.50,-101.25,3875.3,2020-03-18,29,41,True,6,-1142.6999999999998,-2278.65,-3875.3,-101.25,-101.25,3875.3,3875.3
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:0.50,800.525,827.7250000000001,2020-06-26,20,28,True,6,-379.0250000000001,-488.2750000000001,-761.75,208.1,1392.95,861.8499999999999,948.35
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:0.75,1449.175,651.2,2020-06-26,20,28,True,6,-379.0250000000001,-464.075,-557.3499999999999,208.1,2690.25,861.8499999999999,850.5
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:1.00,1050.475,610.8000000000001,2020-06-26,19,27,True,7,-364.7750000000001,-469.7000000000003,-450.3000000000002,208.1,1892.85,861.8499999999999,829.0
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:1.25,1281.725,521.2250000000001,2020-06-26,24,34,True,6,-364.7750000000001,-409.29999999999995,-325.70000000000005,208.1,2355.35,861.8499999999999,633.4499999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:1.50,1352.725,537.1250000000002,2020-06-26,19,27,True,7,-364.7750000000001,-465.57500000000005,-271.47500000000014,208.1,2497.35,861.8499999999999,688.2
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:1.75,1599.85,557.7749999999999,2020-06-12,15,21,True,8,-418.7750000000003,-492.5999999999999,-330.85000000000014,208.1,2991.6,861.8499999999999,753.75
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:2.00,1637.3999999999999,605.375,2020-06-26,13,19,True,10,-418.7750000000001,-487.29999999999995,-262.5000000000002,208.1,3066.7,861.8499999999999,762.6500000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:2.25,1255.55,720.925,2020-06-12,19,27,True,7,-418.7750000000001,-628.3,-600.5,208.1,2303.0,861.8499999999999,1036.1000000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:2.50,1692.25,637.0999999999997,2020-06-12,13,19,True,8,-418.77499999999986,-542.7749999999999,-325.67499999999995,208.1,3176.4,861.8499999999999,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:2.75,1729.45,637.0999999999999,2020-06-12,14,20,True,9,-418.7750000000001,-479.67499999999995,-321.7499999999998,208.1,3250.8,861.8499999999999,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:3.00,1991.0249999999999,637.0999999999997,2020-06-12,14,20,True,9,-418.77499999999964,-475.64999999999986,-338.97500000000014,208.1,3773.95,861.8499999999999,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:3.25,1836.5249999999999,690.4749999999999,2020-06-26,14,20,True,11,-418.77499999999986,-533.5000000000002,-407.45000000000005,208.1,3464.95,861.8499999999999,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.50,GG:3.50,1955.05,651.5750000000003,2020-06-26,9,13,True,11,-418.7750000000001,-533.5000000000002,-265.60000000000014,208.1,3702.0,861.8499999999999,924.1000000000004
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:0.50,1033.3,908.8750000000002,2020-06-26,20,28,True,7,-379.0250000000001,-413.125,-765.875,673.65,1392.95,1084.1,948.35
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:0.75,1681.95,732.3500000000001,2020-06-26,20,28,True,7,-379.0250000000001,-409.97500000000014,-584.6000000000001,673.65,2690.25,1084.1,850.5
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:1.00,1283.25,648.0,2020-06-26,20,28,True,7,-364.77499999999986,-512.6500000000001,-580.9000000000001,673.65,1892.85,1084.1,829.0
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:1.25,1514.5,537.1500000000001,2020-06-26,15,21,True,10,-364.7750000000001,-447.625,-435.4000000000001,673.65,2355.35,1084.1,633.4499999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:1.50,1585.5,604.0500000000002,2020-06-26,14,20,True,11,-364.7750000000001,-415.57500000000005,-395.42499999999995,673.65,2497.35,1084.1,688.2
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:1.75,1832.625,533.7249999999999,2020-06-26,15,21,True,11,-418.7750000000001,-455.07500000000005,-461.4499999999998,673.65,2991.6,1084.1,753.75
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:2.00,1870.175,598.8750000000002,2020-06-26,9,13,True,12,-418.77499999999986,-530.2500000000002,-393.10000000000014,673.65,3066.7,1084.1,762.6500000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:2.25,1488.325,799.7250000000001,2020-06-26,20,28,True,10,-418.7750000000001,-590.7750000000001,-731.1000000000001,673.65,2303.0,1084.1,1036.1000000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:2.50,1925.025,612.5999999999999,2020-06-12,9,13,True,12,-418.77499999999986,-505.25,-456.2750000000001,673.65,3176.4,1084.1,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:2.75,1962.2250000000001,652.425,2020-06-26,14,20,True,11,-418.7750000000001,-493.7499999999998,-452.3499999999997,673.65,3250.8,1084.1,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:3.00,2223.7999999999997,676.4250000000002,2020-06-26,14,20,True,12,-418.7750000000001,-493.75000000000045,-469.5750000000003,673.65,3773.95,1084.1,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:3.25,2069.2999999999997,757.3999999999999,2020-06-26,14,20,True,11,-418.77499999999964,-576.4500000000003,-538.0500000000006,673.65,3464.95,1084.1,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:0.75,GG:3.50,2187.825,645.0750000000003,2020-06-26,9,13,True,12,-418.7750000000001,-576.4500000000003,-396.2000000000003,673.65,3702.0,1084.1,924.1000000000004
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:0.50,1022.3,903.7,2020-06-26,20,28,True,6,-379.0250000000001,-453.02499999999986,-736.95,651.65,1392.95,1026.25,948.35
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:0.75,1670.95,727.175,2020-06-26,20,28,True,6,-379.0250000000001,-468.52500000000003,-532.55,651.65,2690.25,1026.25,850.5
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:1.00,1272.25,642.825,2020-06-26,20,28,True,6,-364.77499999999986,-425.35000000000014,-511.20000000000005,651.65,1892.85,1026.25,829.0
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:1.25,1503.5,497.32500000000005,2020-06-26,20,28,True,9,-364.7750000000001,-413.75,-365.70000000000005,651.65,2355.35,1026.25,633.4499999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:1.50,1574.5,548.6750000000002,2020-06-26,15,21,True,10,-364.7750000000001,-467.37500000000006,-325.7249999999999,651.65,2497.35,1026.25,688.2
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:1.75,1821.625,562.5249999999999,2020-06-12,20,28,True,10,-418.77500000000055,-494.9749999999997,-391.75,651.65,2991.6,1026.25,753.75
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:2.00,1859.175,576.1000000000001,2020-06-26,11,15,True,9,-418.7750000000001,-442.95000000000005,-323.39999999999986,651.65,3066.7,1026.25,762.6500000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:2.25,1477.325,794.55,2020-06-26,20,28,True,10,-418.7750000000001,-630.675,-661.3999999999999,651.65,2303.0,1026.25,1036.1000000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:2.50,1914.025,622.1999999999998,2020-06-12,15,21,True,11,-418.77499999999964,-545.1500000000001,-386.5749999999998,651.65,3176.4,1026.25,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:2.75,1951.2250000000001,599.3,2020-06-12,14,20,True,13,-418.7750000000001,-482.04999999999995,-382.64999999999986,651.65,3250.8,1026.25,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:3.00,2212.7999999999997,621.0499999999997,2020-06-26,14,20,True,13,-418.77499999999964,-478.0250000000001,-399.87500000000045,651.65,3773.95,1026.25,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:3.25,2058.2999999999997,702.0250000000003,2020-06-26,14,20,True,11,-418.7750000000001,-489.1500000000001,-468.35000000000036,651.65,3464.95,1026.25,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.00,GG:3.50,2176.825,622.3,2020-06-26,11,15,True,12,-418.77500000000055,-489.1500000000001,-326.5,651.65,3702.0,1026.25,924.1000000000004
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:0.50,959.175,1014.125,2020-06-26,20,28,True,7,-379.0250000000001,-492.05000000000007,-864.6000000000001,525.4,1392.95,1374.9499999999998,948.35
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:0.75,1607.825,837.5999999999997,2020-06-26,20,28,True,7,-382.77499999999986,-456.275,-670.3249999999996,525.4,2690.25,1374.9499999999998,850.5
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:1.00,1209.125,753.25,2020-06-26,20,28,True,7,-382.7750000000001,-574.0250000000001,-666.625,525.4,1892.85,1374.9499999999998,829.0
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:1.25,1440.375,607.75,2020-06-26,20,28,True,11,-367.775,-509.0,-521.125,525.4,2355.35,1374.9499999999998,633.4499999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:1.50,1511.375,569.3,2020-06-26,20,28,True,10,-397.5,-476.95000000000005,-481.14999999999986,525.4,2497.35,1374.9499999999998,688.2
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:1.75,1758.5,692.3000000000002,2020-06-12,20,28,True,10,-418.7750000000001,-534.0,-547.1750000000002,525.4,2991.6,1374.9499999999998,753.75
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:2.00,1796.05,679.7750000000003,2020-06-26,10,14,True,11,-418.7750000000001,-591.6250000000002,-478.82500000000005,525.4,3066.7,1374.9499999999998,762.6500000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:2.25,1414.2,904.9749999999997,2020-06-26,20,28,True,12,-418.77499999999986,-669.6999999999998,-816.8249999999996,525.4,2303.0,1374.9499999999998,1036.1000000000001
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:2.50,1850.9,751.9749999999995,2020-06-12,15,21,True,12,-418.7750000000001,-584.1749999999997,-541.9999999999995,525.4,3176.4,1374.9499999999998,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:2.75,1888.1000000000001,647.8250000000003,2020-06-12,15,21,True,13,-418.7750000000001,-555.1249999999998,-538.075,525.4,3250.8,1374.9499999999998,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:3.00,2149.6749999999997,643.4499999999998,2020-06-26,20,28,True,12,-418.7750000000001,-555.1250000000005,-555.3000000000002,525.4,3773.95,1374.9499999999998,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:3.25,1995.175,725.9750000000001,2020-06-26,15,21,True,12,-418.7750000000001,-637.825,-623.7749999999999,525.4,3464.95,1374.9499999999998,924.0999999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.25,GG:3.50,2113.7,725.9750000000001,2020-06-26,14,20,True,12,-418.7750000000001,-637.8250000000003,-481.9250000000002,525.4,3702.0,1374.9499999999998,924.1000000000004
3m_2020-04-01,2020-04-01T00:00:00,RR:1.50,GG:0.50,782.9250000000001,1131.025,2020-06-26,20,28,True,5,-379.0250000000001,-546.5250000000001,-981.775,172.9,1392.95,1511.65,948.35
3m_2020-04-01,2020-04-01T00:00:00,RR:1.50,GG:0.75,1431.575,954.4999999999995,2020-06-26,20,28,True,5,-382.77499999999986,-590.275,-821.1999999999996,172.9,2690.25,1511.65,850.5
3m_2020-04-01,2020-04-01T00:00:00,RR:1.50,GG:1.00,1032.875,870.15,2020-06-26,20,28,True,7,-382.775,-608.0,-817.5,172.9,1892.85,1511.65,829.0
3m_2020-04-01,2020-04-01T00:00:00,RR:1.50,GG:1.25,1264.125,724.6499999999999,2020-06-26,20,28,True,9,-367.775,-542.9749999999999,-672.0,172.9,2355.35,1511.65,633.4499999999999
3m_2020-04-01,2020-04-01T00:00:00,RR:1.50,GG:1.50,1335.125,689.05,2020-06-26,15,21,True,9,-397.5,-589.125,-632.0249999999999,172.9,2497.35,1511.65,688.2
3m_2020-04-01,2020-04-01T00:00:00,RR:1.50,GG:1.75,1582.25,752.2250000000001,2020-06-26,20,28,True,8,-418.77499999999986,-589.1250000000001,-698.0500000000002,172.9,2991.6,1511.65,753.75
3m_2020-04-01,2020-04-01T00:00:00,RR:1.50,GG:2.00,1619.8,728.0499999999997,2020-06-26,11,15,True,8,-418.77499999999964,-625.6000000000001,-629.7,172.9,3066.7,1511.65,762.6500000000001
