case,at,alive,alive_rr050,alive_rr250,purchased,deaths,retained_profit
2021-12__daily_minimum,2024-02-01T00:00:00,9,3,6,27,18,24750.55
2021-12__daily_minimum,2024-03-01T00:00:00,10,3,7,28,18,34973.45
2021-12__daily_minimum,2024-04-01T00:00:00,11,4,7,29,18,37016.25
2021-12__daily_minimum,2024-05-01T00:00:00,10,3,7,30,20,26729.45
2021-12__daily_minimum,2024-06-01T00:00:00,11,4,7,31,20,49330.3
2021-12__daily_minimum,2024-07-01T00:00:00,12,4,8,32,20,62401.45
2021-12__daily_minimum,2024-08-01T00:00:00,11,4,7,33,22,47168.95
2021-12__daily_minimum,2024-09-01T00:00:00,12,4,8,34,22,59250.6
2021-12__daily_minimum,2024-10-01T00:00:00,13,5,8,35,22,65614.2
2021-12__daily_minimum,2024-11-01T00:00:00,14,5,9,36,22,63572.05
2021-12__daily_minimum,2024-12-01T00:00:00,15,6,9,37,22,76742.15
2021-12__daily_minimum,2025-01-01T00:00:00,16,6,10,38,22,85533.45
2021-12__daily_minimum,2025-02-01T00:00:00,16,7,9,39,23,100152.45
2021-12__daily_minimum,2025-03-01T00:00:00,17,7,10,40,23,90373.0
2021-12__daily_minimum,2025-04-01T00:00:00,15,6,9,41,26,78314.4
2021-12__daily_minimum,2025-05-01T00:00:00,15,5,10,42,27,128014.8
2021-12__daily_minimum,2025-06-01T00:00:00,16,6,10,43,27,132392.8
2021-12__daily_minimum,2025-07-01T00:00:00,17,6,11,44,27,142478.9
2021-12__daily_minimum,2025-08-01T00:00:00,18,7,11,45,27,132383.55
2021-12__daily_minimum,2025-09-01T00:00:00,19,7,12,46,27,134647.7
2021-12__daily_minimum,2025-10-01T00:00:00,20,8,12,47,27,141826.2
2021-12__daily_minimum,2025-11-01T00:00:00,20,8,12,47,27,160805.6
2021-12__daily_minimum,2025-12-01T00:00:00,20,8,12,47,27,160577.6
2021-12__daily_minimum,2026-01-01T00:00:00,20,8,12,47,27,127192.2
2021-12__daily_minimum,2026-02-01T00:00:00,20,8,12,47,27,145864.8
2021-12__daily_minimum,2026-03-01T00:00:00,20,8,12,47,27,118258.2
2021-12__daily_minimum,2026-04-01T00:00:00,20,8,12,48,28,88871.75
2021-12__daily_minimum,2026-05-01T00:00:00,20,8,12,48,28,133590.55
2021-12__daily_minimum,2026-06-01T00:00:00,20,8,12,48,28,181953.75
2021-12__daily_minimum,2026-07-01T00:00:00,20,8,12,48,28,160155.55
2021-12__daily_minimum,2026-07-13T21:30:40,20,8,12,48,28,159288.15
2021-12__daily_maximum,2021-12-01T00:00:00,1,1,0,1,0,0.0
2021-12__daily_maximum,2022-01-01T00:00:00,2,1,1,2,0,-441.55
2021-12__daily_maximum,2022-02-01T00:00:00,1,1,0,3,2,0.0
2021-12__daily_maximum,2022-03-01T00:00:00,2,1,1,4,2,2460.65
2021-12__daily_maximum,2022-04-01T00:00:00,2,2,0,5,3,2509.65
2021-12__daily_maximum,2022-05-01T00:00:00,3,2,1,6,3,2456.45
2021-12__daily_maximum,2022-06-01T00:00:00,2,2,0,7,5,2675.0
2021-12__daily_maximum,2022-07-01T00:00:00,2,1,1,8,6,718.85
2021-12__daily_maximum,2022-08-01T00:00:00,3,2,1,9,6,4401.05
2021-12__daily_maximum,2022-09-01T00:00:00,4,2,2,10,6,6479.9
2021-12__daily_maximum,2022-10-01T00:00:00,5,3,2,11,6,5931.5
2021-12__daily_maximum,2022-11-01T00:00:00,6,3,3,12,6,7414.7
2021-12__daily_maximum,2022-12-01T00:00:00,3,2,1,13,10,4387.5
2021-12__daily_maximum,2023-01-01T00:00:00,4,2,2,14,10,2850.8
2021-12__daily_maximum,2023-02-01T00:00:00,5,3,2,15,10,5874.0
2021-12__daily_maximum,2023-03-01T00:00:00,6,3,3,16,10,4019.05
2021-12__daily_maximum,2023-04-01T00:00:00,5,2,3,17,12,10409.2
2021-12__daily_maximum,2023-05-01T00:00:00,6,2,4,18,12,12556.0
2021-12__daily_maximum,2023-06-01T00:00:00,7,3,4,19,12,11808.1
2021-12__daily_maximum,2023-07-01T00:00:00,8,3,5,20,12,13475.5
2021-12__daily_maximum,2023-08-01T00:00:00,9,4,5,21,12,16643.35
2021-12__daily_maximum,2023-09-01T00:00:00,10,4,6,22,12,24897.3
2021-12__daily_maximum,2023-10-01T00:00:00,11,5,6,23,12,19945.1
2021-12__daily_maximum,2023-11-01T00:00:00,7,1,6,24,17,12991.6
2021-12__daily_maximum,2023-12-01T00:00:00,7,2,5,25,18,15777.95
2021-12__daily_maximum,2024-01-01T00:00:00,8,2,6,26,18,23392.05
2021-12__daily_maximum,2024-02-01T00:00:00,9,3,6,27,18,24717.65
2021-12__daily_maximum,2024-03-01T00:00:00,10,3,7,28,18,34862.05
2021-12__daily_maximum,2024-04-01T00:00:00,11,4,7,29,18,36785.4
2021-12__daily_maximum,2024-05-01T00:00:00,10,3,7,30,20,26958.6
2021-12__daily_maximum,2024-06-01T00:00:00,11,4,7,31,20,48912.7
2021-12__daily_maximum,2024-07-01T00:00:00,12,4,8,32,20,59915.4
2021-12__daily_maximum,2024-08-01T00:00:00,11,4,7,33,22,43534.8
2021-12__daily_maximum,2024-09-01T00:00:00,12,4,8,34,22,56116.45
2021-12__daily_maximum,2024-10-01T00:00:00,13,5,8,35,22,63905.15
2021-12__daily_maximum,2024-11-01T00:00:00,14,5,9,36,22,63633.65
2021-12__daily_maximum,2024-12-01T00:00:00,15,6,9,37,22,74593.1
2021-12__daily_maximum,2025-01-01T00:00:00,16,6,10,38,22,82662.2
2021-12__daily_maximum,2025-02-01T00:00:00,16,7,9,39,23,95324.1
2021-12__daily_maximum,2025-03-01T00:00:00,17,7,10,40,23,81005.0
2021-12__daily_maximum,2025-04-01T00:00:00,15,6,9,41,26,72446.4
2021-12__daily_maximum,2025-05-01T00:00:00,15,5,10,42,27,108049.45
2021-12__daily_maximum,2025-06-01T00:00:00,16,6,10,43,27,95149.95
2021-12__daily_maximum,2025-07-01T00:00:00,17,6,11,44,27,106625.6
2021-12__daily_maximum,2025-08-01T00:00:00,18,7,11,45,27,91353.35
2021-12__daily_maximum,2025-09-01T00:00:00,19,7,12,46,27,95574.7
2021-12__daily_maximum,2025-10-01T00:00:00,20,8,12,47,27,107640.9
2021-12__daily_maximum,2025-11-01T00:00:00,20,8,12,47,27,120737.4
2021-12__daily_maximum,2025-12-01T00:00:00,20,8,12,47,27,118062.1
2021-12__daily_maximum,2026-01-01T00:00:00,20,8,12,47,27,93977.05
2021-12__daily_maximum,2026-02-01T00:00:00,20,8,12,47,27,119077.75
2021-12__daily_maximum,2026-03-01T00:00:00,20,8,12,47,27,100471.15
2021-12__daily_maximum,2026-04-01T00:00:00,20,8,12,48,28,74584.7
2021-12__daily_maximum,2026-05-01T00:00:00,20,8,12,48,28,123548.95
2021-12__daily_maximum,2026-06-01T00:00:00,20,8,12,48,28,147911.65
2021-12__daily_maximum,2026-07-01T00:00:00,20,8,12,48,28,118091.5
2021-12__daily_maximum,2026-07-13T21:30:40,20,8,12,48,28,124656.45
2022-01__daily_minimum,2022-01-01T00:00:00,1,1,0,1,0,0.0
2022-01__daily_minimum,2022-02-01T00:00:00,2,1,1,2,0,381.9
2022-01__daily_minimum,2022-03-01T00:00:00,3,2,1,3,0,5070.55
2022-01__daily_minimum,2022-04-01T00:00:00,4,2,2,4,0,4966.8
2022-01__daily_minimum,2022-05-01T00:00:00,5,3,2,5,0,4874.0
2022-01__daily_minimum,2022-06-01T00:00:00,2,1,1,6,4,3056.9
2022-01__daily_minimum,2022-07-01T00:00:00,2,2,0,7,5,1100.75
2022-01__daily_minimum,2022-08-01T00:00:00,3,2,1,8,5,4208.55
2022-01__daily_minimum,2022-09-01T00:00:00,4,3,1,9,5,6287.4
2022-01__daily_minimum,2022-10-01T00:00:00,4,3,1,10,6,6019.05
2022-01__daily_minimum,2022-11-01T00:00:00,5,4,1,11,6,6981.3
2022-01__daily_minimum,2022-12-01T00:00:00,4,3,1,12,8,4939.45
2022-01__daily_minimum,2023-01-01T00:00:00,5,4,1,13,8,2965.8
2022-01__daily_minimum,2023-02-01T00:00:00,5,4,1,14,9,5026.6
2022-01__daily_minimum,2023-03-01T00:00:00,5,4,1,15,10,3433.55
2022-01__daily_minimum,2023-04-01T00:00:00,5,3,2,16,11,7157.0
2022-01__daily_minimum,2023-05-01T00:00:00,6,4,2,17,11,9655.95
2022-01__daily_minimum,2023-06-01T00:00:00,7,4,3,18,11,8738.85
2022-01__daily_minimum,2023-07-01T00:00:00,8,5,3,19,11,9568.7
2022-01__daily_minimum,2023-08-01T00:00:00,9,5,4,20,11,11014.05
2022-01__daily_minimum,2023-09-01T00:00:00,10,6,4,21,11,18677.95
2022-01__daily_minimum,2023-10-01T00:00:00,11,6,5,22,11,13145.65
2022-01__daily_minimum,2023-11-01T00:00:00,6,3,3,23,17,6855.75
2022-01__daily_minimum,2023-12-01T00:00:00,7,3,4,24,17,8929.65
2022-01__daily_minimum,2024-01-01T00:00:00,8,4,4,25,17,16003.1
2022-01__daily_minimum,2024-02-01T00:00:00,9,4,5,26,17,18242.9
2022-01__daily_minimum,2024-03-01T00:00:00,10,5,5,27,17,28410.75
2022-01__daily_minimum,2024-04-01T00:00:00,11,5,6,28,17,31765.75
2022-01__daily_minimum,2024-05-01T00:00:00,10,5,5,29,19,22500.95
2022-01__daily_minimum,2024-06-01T00:00:00,11,5,6,30,19,44328.7
2022-01__daily_minimum,2024-07-01T00:00:00,12,6,6,31,19,58419.75
2022-01__daily_minimum,2024-08-01T00:00:00,11,5,6,32,21,43813.45
2022-01__daily_minimum,2024-09-01T00:00:00,11,6,5,33,22,55806.45
2022-01__daily_minimum,2024-10-01T00:00:00,12,6,6,34,22,65383.4
2022-01__daily_minimum,2024-11-01T00:00:00,13,7,6,35,22,63625.1
2022-01__daily_minimum,2024-12-01T00:00:00,14,7,7,36,22,75762.85
2022-01__daily_minimum,2025-01-01T00:00:00,15,8,7,37,22,80847.9
2022-01__daily_minimum,2025-02-01T00:00:00,16,8,8,38,22,97805.4
2022-01__daily_minimum,2025-03-01T00:00:00,16,9,7,39,23,87201.5
2022-01__daily_minimum,2025-04-01T00:00:00,15,7,8,40,25,74362.35
2022-01__daily_minimum,2025-05-01T00:00:00,15,8,7,41,26,120205.35
2022-01__daily_minimum,2025-06-01T00:00:00,16,8,8,42,26,124904.7
2022-01__daily_minimum,2025-07-01T00:00:00,17,9,8,43,26,132849.9
2022-01__daily_minimum,2025-08-01T00:00:00,18,9,9,44,26,120482.1
2022-01__daily_minimum,2025-09-01T00:00:00,19,10,9,45,26,123123.35
2022-01__daily_minimum,2025-10-01T00:00:00,20,10,10,46,26,132465.0
2022-01__daily_minimum,2025-11-01T00:00:00,20,10,10,46,26,149570.5
2022-01__daily_minimum,2025-12-01T00:00:00,20,10,10,46,26,150957.5
2022-01__daily_minimum,2026-01-01T00:00:00,20,10,10,46,26,117545.5
2022-01__daily_minimum,2026-02-01T00:00:00,20,10,10,46,26,137002.5
2022-01__daily_minimum,2026-03-01T00:00:00,20,10,10,46,26,111933.5
2022-01__daily_minimum,2026-04-01T00:00:00,20,11,9,47,27,87401.9
2022-01__daily_minimum,2026-05-01T00:00:00,20,11,9,47,27,131377.25
2022-01__daily_minimum,2026-06-01T00:00:00,20,11,9,47,27,177919.9
2022-01__daily_minimum,2026-07-01T00:00:00,20,11,9,47,27,154840.25
2022-01__daily_minimum,2026-07-13T21:30:40,20,11,9,47,27,153606.45
2022-01__daily_maximum,2022-01-01T00:00:00,1,1,0,1,0,0.0
2022-01__daily_maximum,2022-02-01T00:00:00,2,1,1,2,0,381.9
2022-01__daily_maximum,2022-03-01T00:00:00,3,2,1,3,0,5070.55
2022-01__daily_maximum,2022-04-01T00:00:00,4,2,2,4,0,4966.8
2022-01__daily_maximum,2022-05-01T00:00:00,5,3,2,5,0,4874.0
2022-01__daily_maximum,2022-06-01T00:00:00,2,1,1,6,4,3056.9
2022-01__daily_maximum,2022-07-01T00:00:00,2,2,0,7,5,1100.75
2022-01__daily_maximum,2022-08-01T00:00:00,3,2,1,8,5,4208.55
2022-01__daily_maximum,2022-09-01T00:00:00,4,3,1,9,5,6287.4
2022-01__daily_maximum,2022-10-01T00:00:00,4,3,1,10,6,6019.05
2022-01__daily_maximum,2022-11-01T00:00:00,5,4,1,11,6,6981.3
2022-01__daily_maximum,2022-12-01T00:00:00,4,3,1,12,8,4939.45
2022-01__daily_maximum,2023-01-01T00:00:00,5,4,1,13,8,2965.8
2022-01__daily_maximum,2023-02-01T00:00:00,5,4,1,14,9,5026.6
2022-01__daily_maximum,2023-03-01T00:00:00,5,4,1,15,10,3433.55
2022-01__daily_maximum,2023-04-01T00:00:00,5,3,2,16,11,7157.0
2022-01__daily_maximum,2023-05-01T00:00:00,6,4,2,17,11,9655.95
2022-01__daily_maximum,2023-06-01T00:00:00,7,4,3,18,11,8738.85
2022-01__daily_maximum,2023-07-01T00:00:00,8,5,3,19,11,9568.7
2022-01__daily_maximum,2023-08-01T00:00:00,9,5,4,20,11,11014.05
2022-01__daily_maximum,2023-09-01T00:00:00,10,6,4,21,11,18677.95
2022-01__daily_maximum,2023-10-01T00:00:00,11,6,5,22,11,13145.65
2022-01__daily_maximum,2023-11-01T00:00:00,6,3,3,23,17,6855.75
2022-01__daily_maximum,2023-12-01T00:00:00,7,3,4,24,17,8929.65
2022-01__daily_maximum,2024-01-01T00:00:00,8,4,4,25,17,16003.1
2022-01__daily_maximum,2024-02-01T00:00:00,9,4,5,26,17,18242.9
2022-01__daily_maximum,2024-03-01T00:00:00,10,5,5,27,17,28410.75
2022-01__daily_maximum,2024-04-01T00:00:00,11,5,6,28,17,31765.75
2022-01__daily_maximum,2024-05-01T00:00:00,10,5,5,29,19,22500.95
2022-01__daily_maximum,2024-06-01T00:00:00,11,5,6,30,19,44790.05
2022-01__daily_maximum,2024-07-01T00:00:00,12,6,6,31,19,57406.45
2022-01__daily_maximum,2024-08-01T00:00:00,11,5,6,32,21,42781.35
2022-01__daily_maximum,2024-09-01T00:00:00,11,6,5,33,22,54774.35
2022-01__daily_maximum,2024-10-01T00:00:00,12,6,6,34,22,64160.85
2022-01__daily_maximum,2024-11-01T00:00:00,13,7,6,35,22,62182.1
2022-01__daily_maximum,2024-12-01T00:00:00,14,7,7,36,22,72803.85
2022-01__daily_maximum,2025-01-01T00:00:00,15,8,7,37,22,78776.55
2022-01__daily_maximum,2025-02-01T00:00:00,16,8,8,38,22,92532.95
2022-01__daily_maximum,2025-03-01T00:00:00,16,9,7,39,23,79702.55
2022-01__daily_maximum,2025-04-01T00:00:00,15,7,8,40,25,69363.4
2022-01__daily_maximum,2025-05-01T00:00:00,15,8,7,41,26,105819.1
2022-01__daily_maximum,2025-06-01T00:00:00,16,8,8,42,26,94295.0
2022-01__daily_maximum,2025-07-01T00:00:00,17,9,8,43,26,106570.45
2022-01__daily_maximum,2025-08-01T00:00:00,18,9,9,44,26,89326.8
2022-01__daily_maximum,2025-09-01T00:00:00,19,10,9,45,26,93771.95
2022-01__daily_maximum,2025-10-01T00:00:00,20,10,10,46,26,106470.7
2022-01__daily_maximum,2025-11-01T00:00:00,20,10,10,46,26,118907.1
2022-01__daily_maximum,2025-12-01T00:00:00,20,10,10,46,26,119282.25
2022-01__daily_maximum,2026-01-01T00:00:00,20,10,10,46,26,92989.95
2022-01__daily_maximum,2026-02-01T00:00:00,20,10,10,46,26,118561.6
2022-01__daily_maximum,2026-03-01T00:00:00,20,10,10,46,26,99992.6
2022-01__daily_maximum,2026-04-01T00:00:00,20,11,9,47,27,77961.0
2022-01__daily_maximum,2026-05-01T00:00:00,20,11,9,47,27,123427.25
2022-01__daily_maximum,2026-06-01T00:00:00,20,11,9,47,27,144638.35
2022-01__daily_maximum,2026-07-01T00:00:00,20,11,9,47,27,112939.8
2022-01__daily_maximum,2026-07-13T21:30:40,20,11,9,47,27,118638.35
2022-02__daily_minimum,2022-02-01T00:00:00,1,1,0,1,0,0.0
2022-02__daily_minimum,2022-03-01T00:00:00,2,1,1,2,0,2460.65
2022-02__daily_minimum,2022-04-01T00:00:00,2,2,0,3,1,2509.65
2022-02__daily_minimum,2022-05-01T00:00:00,3,2,1,4,1,2456.45
2022-02__daily_minimum,2022-06-01T00:00:00,2,2,0,5,3,2675.0
2022-02__daily_minimum,2022-07-01T00:00:00,2,1,1,6,4,718.85
2022-02__daily_minimum,2022-08-01T00:00:00,3,2,1,7,4,4401.05
2022-02__daily_minimum,2022-09-01T00:00:00,4,2,2,8,4,6479.9
2022-02__daily_minimum,2022-10-01T00:00:00,5,3,2,9,4,5931.5
2022-02__daily_minimum,2022-11-01T00:00:00,6,3,3,10,4,7414.7
2022-02__daily_minimum,2022-12-01T00:00:00,3,2,1,11,8,4387.5
2022-02__daily_minimum,2023-01-01T00:00:00,4,2,2,12,8,2850.8
2022-02__daily_minimum,2023-02-01T00:00:00,5,3,2,13,8,5874.0
2022-02__daily_minimum,2023-03-01T00:00:00,6,3,3,14,8,4019.05
2022-02__daily_minimum,2023-04-01T00:00:00,5,2,3,15,10,10409.2
2022-02__daily_minimum,2023-05-01T00:00:00,6,2,4,16,10,12556.0
2022-02__daily_minimum,2023-06-01T00:00:00,7,3,4,17,10,11808.1
2022-02__daily_minimum,2023-07-01T00:00:00,8,3,5,18,10,13475.5
2022-02__daily_minimum,2023-08-01T00:00:00,9,4,5,19,10,16643.35
2022-02__daily_minimum,2023-09-01T00:00:00,10,4,6,20,10,24897.3
2022-02__daily_minimum,2023-10-01T00:00:00,11,5,6,21,10,19945.1
2022-02__daily_minimum,2023-11-01T00:00:00,7,1,6,22,15,12991.6
2022-02__daily_minimum,2023-12-01T00:00:00,7,2,5,23,16,15777.95
2022-02__daily_minimum,2024-01-01T00:00:00,8,2,6,24,16,23392.05
2022-02__daily_minimum,2024-02-01T00:00:00,9,3,6,25,16,24750.55
2022-02__daily_minimum,2024-03-01T00:00:00,10,3,7,26,16,34973.45
2022-02__daily_minimum,2024-04-01T00:00:00,11,4,7,27,16,37016.25
2022-02__daily_minimum,2024-05-01T00:00:00,10,3,7,28,18,26729.45
2022-02__daily_minimum,2024-06-01T00:00:00,11,4,7,29,18,49330.3
2022-02__daily_minimum,2024-07-01T00:00:00,12,4,8,30,18,62401.45
2022-02__daily_minimum,2024-08-01T00:00:00,11,4,7,31,20,47168.95
2022-02__daily_minimum,2024-09-01T00:00:00,12,4,8,32,20,59250.6
2022-02__daily_minimum,2024-10-01T00:00:00,13,5,8,33,20,65614.2
2022-02__daily_minimum,2024-11-01T00:00:00,14,5,9,34,20,63572.05
2022-02__daily_minimum,2024-12-01T00:00:00,15,6,9,35,20,76742.15
2022-02__daily_minimum,2025-01-01T00:00:00,16,6,10,36,20,85533.45
2022-02__daily_minimum,2025-02-01T00:00:00,16,7,9,37,21,100152.45
2022-02__daily_minimum,2025-03-01T00:00:00,17,7,10,38,21,90373.0
2022-02__daily_minimum,2025-04-01T00:00:00,15,6,9,39,24,78314.4
2022-02__daily_minimum,2025-05-01T00:00:00,15,5,10,40,25,128014.8
2022-02__daily_minimum,2025-06-01T00:00:00,16,6,10,41,25,132392.8
2022-02__daily_minimum,2025-07-01T00:00:00,17,6,11,42,25,142478.9
2022-02__daily_minimum,2025-08-01T00:00:00,18,7,11,43,25,132383.55
2022-02__daily_minimum,2025-09-01T00:00:00,19,7,12,44,25,134647.7
2022-02__daily_minimum,2025-10-01T00:00:00,20,8,12,45,25,141826.2
2022-02__daily_minimum,2025-11-01T00:00:00,20,8,12,45,25,160805.6
2022-02__daily_minimum,2025-12-01T00:00:00,20,8,12,45,25,160577.6
2022-02__daily_minimum,2026-01-01T00:00:00,20,8,12,45,25,127192.2
2022-02__daily_minimum,2026-02-01T00:00:00,20,8,12,45,25,145864.8
2022-02__daily_minimum,2026-03-01T00:00:00,20,8,12,45,25,118258.2
2022-02__daily_minimum,2026-04-01T00:00:00,20,8,12,46,26,88871.75
2022-02__daily_minimum,2026-05-01T00:00:00,20,8,12,46,26,133590.55
2022-02__daily_minimum,2026-06-01T00:00:00,20,8,12,46,26,181953.75
2022-02__daily_minimum,2026-07-01T00:00:00,20,8,12,46,26,160155.55
2022-02__daily_minimum,2026-07-13T21:30:40,20,8,12,46,26,159288.15
2022-02__daily_maximum,2022-02-01T00:00:00,1,1,0,1,0,0.0
2022-02__daily_maximum,2022-03-01T00:00:00,2,1,1,2,0,2460.65
2022-02__daily_maximum,2022-04-01T00:00:00,2,2,0,3,1,2509.65
2022-02__daily_maximum,2022-05-01T00:00:00,3,2,1,4,1,2456.45
2022-02__daily_maximum,2022-06-01T00:00:00,2,2,0,5,3,2675.0
2022-02__daily_maximum,2022-07-01T00:00:00,2,1,1,6,4,718.85
2022-02__daily_maximum,2022-08-01T00:00:00,3,2,1,7,4,4401.05
2022-02__daily_maximum,2022-09-01T00:00:00,4,2,2,8,4,6479.9
2022-02__daily_maximum,2022-10-01T00:00:00,5,3,2,9,4,5931.5
2022-02__daily_maximum,2022-11-01T00:00:00,6,3,3,10,4,7414.7
2022-02__daily_maximum,2022-12-01T00:00:00,3,2,1,11,8,4387.5
2022-02__daily_maximum,2023-01-01T00:00:00,4,2,2,12,8,2850.8
2022-02__daily_maximum,2023-02-01T00:00:00,5,3,2,13,8,5874.0
2022-02__daily_maximum,2023-03-01T00:00:00,6,3,3,14,8,4019.05
2022-02__daily_maximum,2023-04-01T00:00:00,5,2,3,15,10,10409.2
2022-02__daily_maximum,2023-05-01T00:00:00,6,2,4,16,10,12556.0
2022-02__daily_maximum,2023-06-01T00:00:00,7,3,4,17,10,11808.1
2022-02__daily_maximum,2023-07-01T00:00:00,8,3,5,18,10,13475.5
2022-02__daily_maximum,2023-08-01T00:00:00,9,4,5,19,10,16643.35
2022-02__daily_maximum,2023-09-01T00:00:00,10,4,6,20,10,24897.3
2022-02__daily_maximum,2023-10-01T00:00:00,11,5,6,21,10,19945.1
2022-02__daily_maximum,2023-11-01T00:00:00,7,1,6,22,15,12991.6
2022-02__daily_maximum,2023-12-01T00:00:00,7,2,5,23,16,15777.95
2022-02__daily_maximum,2024-01-01T00:00:00,8,2,6,24,16,23392.05
2022-02__daily_maximum,2024-02-01T00:00:00,9,3,6,25,16,24717.65
2022-02__daily_maximum,2024-03-01T00:00:00,10,3,7,26,16,34862.05
2022-02__daily_maximum,2024-04-01T00:00:00,11,4,7,27,16,36785.4
2022-02__daily_maximum,2024-05-01T00:00:00,10,3,7,28,18,26958.6
2022-02__daily_maximum,2024-06-01T00:00:00,11,4,7,29,18,48912.7
2022-02__daily_maximum,2024-07-01T00:00:00,12,4,8,30,18,59915.4
2022-02__daily_maximum,2024-08-01T00:00:00,11,4,7,31,20,43534.8
2022-02__daily_maximum,2024-09-01T00:00:00,12,4,8,32,20,56116.45
2022-02__daily_maximum,2024-10-01T00:00:00,13,5,8,33,20,63905.15
2022-02__daily_maximum,2024-11-01T00:00:00,14,5,9,34,20,63633.65
2022-02__daily_maximum,2024-12-01T00:00:00,15,6,9,35,20,74593.1
2022-02__daily_maximum,2025-01-01T00:00:00,16,6,10,36,20,82662.2
2022-02__daily_maximum,2025-02-01T00:00:00,16,7,9,37,21,95324.1
2022-02__daily_maximum,2025-03-01T00:00:00,17,7,10,38,21,81005.0
2022-02__daily_maximum,2025-04-01T00:00:00,15,6,9,39,24,72446.4
2022-02__daily_maximum,2025-05-01T00:00:00,15,5,10,40,25,108049.45
2022-02__daily_maximum,2025-06-01T00:00:00,16,6,10,41,25,95149.95
2022-02__daily_maximum,2025-07-01T00:00:00,17,6,11,42,25,106625.6
2022-02__daily_maximum,2025-08-01T00:00:00,18,7,11,43,25,91353.35
2022-02__daily_maximum,2025-09-01T00:00:00,19,7,12,44,25,95574.7
2022-02__daily_maximum,2025-10-01T00:00:00,20,8,12,45,25,107640.9
2022-02__daily_maximum,2025-11-01T00:00:00,20,8,12,45,25,120737.4
2022-02__daily_maximum,2025-12-01T00:00:00,20,8,12,45,25,118062.1
2022-02__daily_maximum,2026-01-01T00:00:00,20,8,12,45,25,93977.05
2022-02__daily_maximum,2026-02-01T00:00:00,20,8,12,45,25,119077.75
2022-02__daily_maximum,2026-03-01T00:00:00,20,8,12,45,25,100471.15
2022-02__daily_maximum,2026-04-01T00:00:00,20,8,12,46,26,74584.7
2022-02__daily_maximum,2026-05-01T00:00:00,20,8,12,46,26,123548.95
2022-02__daily_maximum,2026-06-01T00:00:00,20,8,12,46,26,147911.65
2022-02__daily_maximum,2026-07-01T00:00:00,20,8,12,46,26,118091.5
2022-02__daily_maximum,2026-07-13T21:30:40,20,8,12,46,26,124656.45
2022-03__daily_minimum,2022-03-01T00:00:00,1,1,0,1,0,0.0
2022-03__daily_minimum,2022-04-01T00:00:00,2,1,1,2,0,49.0
2022-03__daily_minimum,2022-05-01T00:00:00,3,2,1,3,0,2.6
2022-03__daily_minimum,2022-06-01T00:00:00,1,0,1,4,3,0.0
2022-03__daily_minimum,2022-07-01T00:00:00,1,1,0,5,4,0.0
2022-03__daily_minimum,2022-08-01T00:00:00,2,1,1,6,4,1553.9
2022-03__daily_minimum,2022-09-01T00:00:00,3,2,1,7,4,2620.4
2022-03__daily_minimum,2022-10-01T00:00:00,3,2,1,8,5,2423.45
2022-03__daily_minimum,2022-11-01T00:00:00,4,3,1,9,5,3238.6
2022-03__daily_minimum,2022-12-01T00:00:00,3,2,1,10,7,1659.45
2022-03__daily_minimum,2023-01-01T00:00:00,4,3,1,11,7,122.75
2022-03__daily_minimum,2023-02-01T00:00:00,4,3,1,12,8,1834.05
2022-03__daily_minimum,2023-03-01T00:00:00,4,3,1,13,9,1089.55
2022-03__daily_minimum,2023-04-01T00:00:00,4,2,2,14,10,4179.55
2022-03__daily_minimum,2023-05-01T00:00:00,5,3,2,15,10,6037.85
2022-03__daily_minimum,2023-06-01T00:00:00,6,3,3,16,10,5301.8
2022-03__daily_minimum,2023-07-01T00:00:00,7,4,3,17,10,6372.05
2022-03__daily_minimum,2023-08-01T00:00:00,8,4,4,18,10,7959.7
2022-03__daily_minimum,2023-09-01T00:00:00,9,5,4,19,10,15034.3
2022-03__daily_minimum,2023-10-01T00:00:00,10,5,5,20,10,10171.25
2022-03__daily_minimum,2023-11-01T00:00:00,5,2,3,21,16,5072.45
2022-03__daily_minimum,2023-12-01T00:00:00,6,2,4,22,16,7119.65
2022-03__daily_minimum,2024-01-01T00:00:00,7,3,4,23,16,13491.55
2022-03__daily_minimum,2024-02-01T00:00:00,8,3,5,24,16,15356.05
2022-03__daily_minimum,2024-03-01T00:00:00,9,4,5,25,16,24702.5
2022-03__daily_minimum,2024-04-01T00:00:00,10,4,6,26,16,27518.95
2022-03__daily_minimum,2024-05-01T00:00:00,9,4,5,27,18,18985.9
2022-03__daily_minimum,2024-06-01T00:00:00,10,4,6,28,18,39099.15
2022-03__daily_minimum,2024-07-01T00:00:00,11,5,6,29,18,51989.25
2022-03__daily_minimum,2024-08-01T00:00:00,10,4,6,30,20,38373.9
2022-03__daily_minimum,2024-09-01T00:00:00,10,5,5,31,21,48964.05
2022-03__daily_minimum,2024-10-01T00:00:00,11,5,6,32,21,57726.8
2022-03__daily_minimum,2024-11-01T00:00:00,12,6,6,33,21,56569.25
2022-03__daily_minimum,2024-12-01T00:00:00,13,6,7,34,21,68109.45
2022-03__daily_minimum,2025-01-01T00:00:00,14,7,7,35,21,73974.25
2022-03__daily_minimum,2025-02-01T00:00:00,15,7,8,36,21,89805.6
2022-03__daily_minimum,2025-03-01T00:00:00,15,8,7,37,22,80570.35
2022-03__daily_minimum,2025-04-01T00:00:00,14,6,8,38,24,68764.85
2022-03__daily_minimum,2025-05-01T00:00:00,14,7,7,39,25,112672.7
