cohort,kind,start,portfolio,lower_rr,higher_rr,lower_weight,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,mdd_delta_vs_rr1,pnl_delta_vs_rr1,beats_both_constituents,smoothing
full_2023-01-01,full,2023-01-01,pair_1.00_1.75_low50,1.00,1.75,0.5,25606.575,6612.324999999997,2026-03-27,133,189,True,79,-1632.625,-2008.25,-4204.399999999998,233.5749999999971,861.625,False,194.12500000000182
full_2023-01-01,full,2023-01-01,pair_1.00_1.75_low75,1.00,1.75,0.75,25175.7625,6353.287500000002,2026-03-27,86,122,True,70,-1581.2625000000044,-2135.75,-4272.5999999999985,-25.462499999997817,430.8125,True,239.31249999999727
full_2023-01-01,full,2023-01-01,pair_1.00_2.00_low25,1.00,2.00,0.25,25441.325,5951.9625000000015,2026-03-27,92,130,True,77,-1683.9874999999993,-2147.9749999999985,-3725.9500000000007,-426.78749999999854,696.375,False,-9.094947017729282e-13
full_2023-01-01,full,2023-01-01,pair_1.00_2.00_low50,1.00,2.00,0.5,25209.2,6094.225000000002,2026-03-27,91,129,True,78,-1632.6250000000018,-2002.5999999999985,-3884.4500000000044,-284.5249999999978,464.25,False,-1.8189894035458565e-12
full_2023-01-01,full,2023-01-01,pair_1.00_2.00_low75,1.00,2.00,0.75,24977.075,6236.487499999999,2026-03-27,86,122,True,73,-1581.2625000000025,-2115.949999999999,-4107.712499999998,-142.26250000000073,232.125,False,9.094947017729282e-13
full_2023-01-01,full,2023-01-01,pair_1.00_2.25_low25,1.00,2.25,0.25,27713.6375,5556.5625,2026-03-27,86,122,True,85,-1683.9874999999993,-2184.6500000000015,-3633.2499999999964,-822.1875,2968.6875,False,3.375
full_2023-01-01,full,2023-01-01,pair_1.00_2.25_low50,1.00,2.25,0.5,26724.075,5830.625,2026-03-27,86,122,True,78,-1632.6250000000018,-2210.850000000002,-3869.0999999999985,-548.125,1979.125,False,2.25
full_2023-01-01,full,2023-01-01,pair_1.00_2.25_low75,1.00,2.25,0.75,25734.5125,6104.687500000004,2026-03-27,86,122,True,73,-1581.2625000000025,-2237.0499999999993,-4104.950000000001,-274.06249999999636,989.5625,False,1.124999999996362
full_2023-01-01,full,2023-01-01,pair_1.00_2.50_low25,1.00,2.50,0.25,30638.374999999996,5449.6500000000015,2026-03-27,85,121,True,83,-1683.9874999999956,-2147.9749999999985,-3705.6250000000036,-929.0999999999985,5893.424999999996,False,-9.094947017729282e-13
full_2023-01-01,full,2023-01-01,pair_1.00_2.50_low50,1.00,2.50,0.5,28673.9,5759.350000000002,2026-03-27,85,121,True,82,-1632.625,-2128.8500000000004,-3917.3499999999985,-619.3999999999978,3928.9500000000007,False,-1.8189894035458565e-12
full_2023-01-01,full,2023-01-01,pair_1.00_2.50_low75,1.00,2.50,0.75,26709.425000000003,6069.050000000003,2026-03-27,86,122,True,76,-1581.2625000000044,-2196.0499999999993,-4129.074999999997,-309.6999999999971,1964.4750000000022,False,-2.7284841053187847e-12
full_2023-01-01,full,2023-01-01,pair_1.00_2.75_low25,1.00,2.75,0.25,29098.249999999996,5537.362500000003,2026-03-27,96,136,True,80,-1683.9874999999993,-2345.0374999999985,-3831.4500000000025,-841.3874999999971,4353.299999999996,False,-1.8189894035458565e-12
full_2023-01-01,full,2023-01-01,pair_1.00_2.75_low50,1.00,2.75,0.5,27647.15,5817.825000000001,2026-03-27,91,129,True,80,-1632.625,-2317.7749999999996,-3811.975000000002,-560.9249999999993,2902.2000000000007,False,0.0
full_2023-01-01,full,2023-01-01,pair_1.00_2.75_low75,1.00,2.75,0.75,26196.050000000003,6098.2874999999985,2026-03-27,86,122,True,74,-1581.2625000000025,-2290.5125000000007,-4068.949999999997,-280.46250000000146,1451.1000000000022,False,1.8189894035458565e-12
full_2023-01-01,full,2023-01-01,pair_1.00_3.00_low25,1.00,3.00,0.25,28237.624999999996,5729.8499999999985,2026-03-27,86,122,True,80,-1683.9874999999993,-2345.037500000002,-4115.049999999999,-648.9000000000015,3492.6749999999956,False,9.094947017729282e-13
full_2023-01-01,full,2023-01-01,pair_1.00_3.00_low50,1.00,3.00,0.5,27073.4,5946.1500000000015,2026-03-27,86,122,True,81,-1632.625,-2317.7750000000015,-4190.300000000003,-432.59999999999854,2328.4500000000007,False,-1.8189894035458565e-12
full_2023-01-01,full,2023-01-01,pair_1.00_3.00_low75,1.00,3.00,0.75,25909.175000000003,6162.450000000001,2026-03-27,86,122,True,72,-1581.2625000000025,-2290.512499999999,-4265.549999999999,-216.29999999999927,1164.2250000000022,False,-9.094947017729282e-13
full_2023-01-01,full,2023-01-01,pair_1.00_3.25_low25,1.00,3.25,0.25,29154.462499999998,5380.200000000004,2026-03-27,85,121,True,77,-1683.9874999999993,-2440.25,-4014.1375000000007,-998.5499999999956,4409.512499999997,False,-2.7284841053187847e-12
full_2023-01-01,full,2023-01-01,pair_1.00_3.25_low50,1.00,3.25,0.5,27684.625,5713.050000000003,2026-03-27,85,121,True,81,-1632.6250000000018,-2381.25,-4123.024999999998,-665.6999999999971,2939.6749999999993,False,-1.8189894035458565e-12
full_2023-01-01,full,2023-01-01,pair_1.00_3.25_low75,1.00,3.25,0.75,26214.787500000002,6045.9000000000015,2026-03-27,86,122,True,71,-1581.2625000000025,-2322.25,-4231.9124999999985,-332.84999999999854,1469.8375000000015,False,-9.094947017729282e-13
full_2023-01-01,full,2023-01-01,pair_1.00_3.50_low25,1.00,3.50,0.25,28464.7625,6229.912500000002,2026-03-27,91,129,True,75,-1683.9874999999993,-2440.25,-4459.262500000001,-148.83749999999782,3719.8125,False,0.0
full_2023-01-01,full,2023-01-01,pair_1.00_3.50_low50,1.00,3.50,0.5,27224.825,6279.5250000000015,2026-03-27,91,129,True,77,-1632.625,-2381.25,-4419.774999999998,-99.22499999999854,2479.875,False,0.0
full_2023-01-01,full,2023-01-01,pair_1.00_3.50_low75,1.00,3.50,0.75,25984.8875,6329.137500000001,2026-03-27,91,129,True,72,-1581.2625000000044,-2322.25,-4380.2874999999985,-49.61249999999927,1239.9375,False,0.0
full_2024-01-01,full,2024-01-01,rr_0.50,0.50,,1.0,19826.8,3472.800000000001,2025-04-04,65,91,True,67,-1529.8999999999996,-1767.3499999999985,-2317.3500000000004,-2905.949999999999,-1347.9500000000007,False,0.0
full_2024-01-01,full,2024-01-01,rr_0.75,0.75,,1.0,18643.1,4776.850000000002,2026-03-27,102,142,True,57,-1529.8999999999996,-1955.6000000000022,-3342.1500000000015,-1601.8999999999978,-2531.6500000000015,False,0.0
full_2024-01-01,full,2024-01-01,rr_1.00,1.00,,1.0,21174.75,6378.75,2026-03-27,93,131,True,58,-1529.8999999999996,-2263.25,-4340.799999999999,0.0,0.0,False,0.0
full_2024-01-01,full,2024-01-01,rr_1.25,1.25,,1.0,21877.45,6358.8499999999985,2026-03-27,149,211,True,59,-1735.3499999999985,-2244.25,-4565.75,-19.900000000001455,702.7000000000007,False,0.0
full_2024-01-01,full,2024-01-01,rr_1.50,1.50,,1.0,23499.25,6535.149999999998,2026-03-27,127,179,True,67,-1735.3500000000004,-2237.3999999999996,-4250.049999999999,156.39999999999782,2324.5,False,0.0
full_2024-01-01,full,2024-01-01,rr_1.75,1.75,,1.0,23123.7,7234.149999999998,2026-03-27,133,189,True,63,-1735.3499999999985,-2293.3499999999985,-4121.549999999999,855.3999999999978,1948.9500000000007,False,0.0
full_2024-01-01,full,2024-01-01,rr_2.00,2.00,,1.0,21968.45,5809.700000000001,2026-03-27,86,120,True,59,-1735.3500000000004,-2293.3499999999985,-4068.5,-569.0499999999993,793.7000000000007,False,0.0
full_2024-01-01,full,2024-01-01,rr_2.25,2.25,,1.0,23398.4,5287.0,2026-03-27,127,179,True,60,-1735.3500000000004,-2293.3499999999985,-3745.9500000000003,-1091.75,2223.6500000000015,False,0.0
full_2024-01-01,full,2024-01-01,rr_2.50,2.50,,1.0,26893.7,5139.949999999997,2026-03-27,77,107,True,58,-1735.3499999999995,-2293.350000000002,-3519.9500000000007,-1238.800000000003,5718.950000000001,False,0.0
full_2024-01-01,full,2024-01-01,rr_2.75,2.75,,1.0,24949.5,5256.899999999998,2026-03-27,86,120,True,60,-1735.3500000000004,-2372.2999999999993,-4534.25,-1121.8500000000022,3774.75,False,0.0
full_2024-01-01,full,2024-01-01,rr_3.00,3.00,,1.0,23832.35,5513.549999999999,2026-03-27,136,194,True,55,-1735.3499999999995,-2488.800000000003,-4225.25,-865.2000000000007,2657.5999999999985,False,0.0
full_2024-01-01,full,2024-01-01,rr_3.25,3.25,,1.0,25482.2,5047.3499999999985,2026-03-27,139,199,True,56,-1735.3499999999995,-2499.25,-4238.65,-1331.4000000000015,4307.450000000001,False,0.0
full_2024-01-01,full,2024-01-01,rr_3.50,3.50,,1.0,25258.75,6180.299999999999,2026-03-27,137,195,True,55,-1735.3500000000004,-2499.25,-4498.75,-198.45000000000073,4084.0,False,0.0
full_2024-01-01,full,2024-01-01,pair_0.50_1.50_low25,0.50,1.50,0.25,22581.1375,5438.024999999998,2026-03-27,71,99,True,74,-1683.987500000001,-2058.0374999999985,-3755.637499999997,-940.7250000000022,1406.3875000000007,False,331.53750000000036
full_2024-01-01,full,2024-01-01,pair_0.50_1.50_low50,0.50,1.50,0.5,21663.025,4602.950000000001,2026-03-27,69,97,True,66,-1632.625,-1894.675000000001,-3261.2249999999985,-1775.7999999999993,488.27500000000146,False,401.0249999999987
full_2024-01-01,full,2024-01-01,pair_0.50_1.50_low75,0.50,1.50,0.75,20744.9125,3767.875000000002,2026-03-27,68,96,True,71,-1581.2625000000007,-1742.1499999999978,-2766.8125000000036,-2610.874999999998,-429.83750000000146,False,470.5124999999989
full_2024-01-01,full,2024-01-01,pair_0.50_1.75_low25,0.50,1.75,0.25,22299.475000000002,5881.699999999997,2026-03-27,127,179,True,67,-1683.9874999999993,-2030.9999999999964,-3619.0999999999985,-497.0500000000029,1124.7250000000022,False,412.1125000000011
full_2024-01-01,full,2024-01-01,pair_0.50_1.75_low50,0.50,1.75,0.5,21475.25,4604.8499999999985,2026-03-27,69,97,True,67,-1632.625,-1876.6499999999996,-3170.2000000000007,-1773.9000000000015,300.5,False,748.6250000000009
full_2024-01-01,full,2024-01-01,pair_0.50_1.75_low75,0.50,1.75,0.75,20651.024999999998,3768.824999999999,2026-03-27,68,96,True,68,-1581.2624999999998,-1757.6499999999978,-2721.300000000003,-2609.925000000001,-523.7250000000022,False,644.3125000000018
full_2024-01-01,full,2024-01-01,pair_0.50_2.00_low25,0.50,2.00,0.25,21433.037500000002,5090.475,2026-03-27,71,99,True,66,-1683.9875000000002,-2031.0000000000036,-3398.7125000000005,-1288.2749999999996,258.2875000000022,False,135.0
full_2024-01-01,full,2024-01-01,pair_0.50_2.00_low50,0.50,2.00,0.5,20897.625,4371.250000000004,2026-03-27,70,98,True,66,-1632.625,-1876.6500000000033,-2840.4249999999993,-2007.4999999999964,-277.125,False,269.99999999999727
full_2024-01-01,full,2024-01-01,pair_0.50_2.00_low75,0.50,2.00,0.75,20362.212499999998,3652.0250000000015,2026-03-27,68,96,True,70,-1581.262499999999,-1808.037499999995,-2556.412500000002,-2726.7249999999985,-812.5375000000022,False,404.99999999999955
full_2024-01-01,full,2024-01-01,pair_0.50_2.25_low25,0.50,2.25,0.25,22505.500000000004,4695.074999999999,2026-03-27,70,98,True,66,-1683.9875000000002,-2043.4374999999982,-3156.8000000000006,-1683.675000000001,1330.7500000000036,False,138.37500000000182
full_2024-01-01,full,2024-01-01,pair_0.50_2.25_low50,0.50,2.25,0.5,21612.6,4107.649999999998,2026-03-27,69,97,True,73,-1632.625,-1928.4249999999984,-2834.8999999999996,-2271.100000000002,437.84999999999854,False,272.25000000000273
full_2024-01-01,full,2024-01-01,pair_0.50_2.25_low75,0.50,2.25,0.75,20719.699999999997,3520.2249999999985,2026-03-27,66,92,True,73,-1581.2624999999998,-1813.4125000000004,-2553.6500000000033,-2858.5250000000015,-455.0500000000029,False,406.1250000000023
full_2024-01-01,full,2024-01-01,pair_0.50_2.50_low25,0.50,2.50,0.25,25126.975000000002,4588.162499999995,2026-03-27,68,96,True,65,-1683.9874999999993,-2030.9999999999964,-3188.524999999994,-1790.587500000005,3952.225000000002,False,135.00000000000364
full_2024-01-01,full,2024-01-01,pair_0.50_2.50_low50,0.50,2.50,0.5,23360.25,4036.375,2026-03-27,66,92,True,70,-1632.6249999999982,-1876.6499999999978,-2883.1500000000015,-2342.375,2185.5,False,269.9999999999991
full_2024-01-01,full,2024-01-01,pair_0.50_2.50_low75,0.50,2.50,0.75,21593.524999999998,3484.5874999999996,2026-03-27,66,92,True,70,-1581.2624999999998,-1772.4124999999985,-2577.775000000005,-2894.1625000000004,418.7749999999978,False,405.00000000000045
full_2024-01-01,full,2024-01-01,pair_0.50_2.75_low25,0.50,2.75,0.25,23668.825,4675.874999999996,2026-03-27,85,119,True,61,-1683.9875000000002,-2203.824999999999,-3748.025000000001,-1702.8750000000036,2494.0750000000007,False,135.00000000000182
full_2024-01-01,full,2024-01-01,pair_0.50_2.75_low50,0.50,2.75,0.5,22388.15,4094.8499999999985,2026-03-27,66,92,True,72,-1632.625,-2035.3499999999995,-2961.7999999999997,-2283.9000000000015,1213.4000000000015,False,270.0000000000009
full_2024-01-01,full,2024-01-01,pair_0.50_2.75_low75,0.50,2.75,0.75,21107.475,3513.824999999999,2026-03-27,65,91,True,69,-1581.2624999999998,-1866.875,-2517.6500000000015,-2864.925000000001,-67.27500000000146,False,405.00000000000136
full_2024-01-01,full,2024-01-01,pair_0.50_3.00_low25,0.50,3.00,0.25,22830.962499999998,4868.362499999999,2026-03-27,84,118,True,60,-1683.9874999999984,-2203.8250000000007,-3597.949999999997,-1510.3875000000007,1656.2124999999978,False,135.0
full_2024-01-01,full,2024-01-01,pair_0.50_3.00_low50,0.50,3.00,0.5,21829.574999999997,4223.175000000003,2026-03-27,68,96,True,65,-1632.624999999999,-2035.3500000000004,-3156.1000000000004,-2155.574999999997,654.8249999999971,False,269.99999999999727
full_2024-01-01,full,2024-01-01,pair_0.50_3.00_low75,0.50,3.00,0.75,20828.1875,3577.987500000001,2026-03-27,66,92,True,69,-1581.2624999999998,-1866.874999999999,-2714.2500000000036,-2800.762499999999,-346.5625,False,404.99999999999955
full_2024-01-01,full,2024-01-01,pair_0.50_3.25_low25,0.50,3.25,0.25,24068.350000000002,4518.712499999994,2026-03-27,84,118,True,61,-1683.9874999999984,-2299.0375000000004,-3526.3250000000003,-1860.0375000000058,2893.600000000002,False,135.00000000000546
full_2024-01-01,full,2024-01-01,pair_0.50_3.25_low50,0.50,3.25,0.5,22654.5,4049.324999999999,2025-04-04,68,96,True,66,-1632.624999999999,-2098.824999999999,-3088.8250000000025,-2329.425000000001,1479.75,False,210.7500000000009
full_2024-01-01,full,2024-01-01,pair_0.50_3.25_low75,0.50,3.25,0.75,21240.649999999998,3695.8375000000005,2025-04-04,66,92,True,66,-1581.2624999999998,-1898.6124999999984,-2680.6125000000047,-2682.9124999999995,65.89999999999782,False,170.5999999999999
full_2024-01-01,full,2024-01-01,pair_0.50_3.50_low25,0.50,3.50,0.25,23900.7625,5368.424999999999,2026-03-27,83,117,True,56,-1683.9875000000002,-2299.0375000000004,-3942.1624999999985,-1010.3250000000007,2726.0125000000007,False,135.0
full_2024-01-01,full,2024-01-01,pair_0.50_3.50_low50,0.50,3.50,0.5,22542.775,4556.550000000003,2026-03-27,69,97,True,69,-1632.625,-2098.825,-3385.574999999999,-1822.199999999997,1368.0250000000015,False,269.99999999999727
full_2024-01-01,full,2024-01-01,pair_0.50_3.50_low75,0.50,3.50,0.75,21184.7875,3744.675000000001,2026-03-27,66,92,True,66,-1581.2625000000007,-1898.6124999999993,-2828.987500000003,-2634.074999999999,10.037499999998545,False,405.0
full_2024-01-01,full,2024-01-01,pair_0.75_1.50_low25,0.75,1.50,0.25,22285.2125,5923.5999999999985,2026-03-27,127,179,True,71,-1683.987500000001,-2090.5374999999967,-4023.074999999997,-455.15000000000146,1110.4625000000015,False,171.97500000000036
full_2024-01-01,full,2024-01-01,pair_0.75_1.50_low50,0.75,1.50,0.5,21071.175,5524.975,2026-03-27,71,99,True,66,-1632.625,-1959.6749999999993,-3796.0999999999985,-853.7749999999996,-103.57500000000073,False,131.02499999999964
full_2024-01-01,full,2024-01-01,pair_0.75_1.50_low75,0.75,1.50,0.75,19857.137499999997,5150.912500000004,2026-03-27,71,99,True,61,-1581.262499999999,-1947.6875000000036,-3569.1250000000036,-1227.837499999996,-1317.612500000003,False,65.51249999999709
full_2024-01-01,full,2024-01-01,pair_0.75_1.75_low25,0.75,1.75,0.25,22003.550000000003,6447.8499999999985,2026-03-27,130,184,True,62,-1683.9874999999975,-2167.3624999999993,-3886.5374999999985,69.09999999999854,828.8000000000029,False,171.97500000000036
full_2024-01-01,full,2024-01-01,pair_0.75_1.75_low50,0.75,1.75,0.5,20883.4,5661.550000000001,2026-03-27,127,179,True,64,-1632.6249999999982,-2041.375,-3705.0750000000007,-717.1999999999989,-291.34999999999854,False,343.9499999999989
full_2024-01-01,full,2024-01-01,pair_0.75_1.75_low75,0.75,1.75,0.75,19763.25,5151.862500000001,2026-03-27,71,99,True,58,-1581.2625000000007,-1977.1875000000036,-3523.612500000003,-1226.887499999999,-1411.5,False,239.3125
full_2024-01-01,full,2024-01-01,pair_0.75_2.00_low25,0.75,2.00,0.25,21137.112500000003,5551.487499999999,2026-03-27,74,104,True,60,-1683.987500000001,-2167.3624999999975,-3453.2750000000033,-827.2625000000007,-37.63749999999709,False,1.8189894035458565e-12
full_2024-01-01,full,2024-01-01,pair_0.75_2.00_low50,0.75,2.00,0.5,20305.775,5293.275000000003,2026-03-27,71,99,True,63,-1632.625,-2041.375,-3375.2999999999993,-1085.4749999999967,-868.9749999999985,False,-1.8189894035458565e-12
full_2024-01-01,full,2024-01-01,pair_0.75_2.00_low75,0.75,2.00,0.75,19474.4375,5035.062500000004,2026-03-27,71,99,True,56,-1581.262499999999,-1977.1875000000036,-3358.725000000002,-1343.6874999999964,-1700.3125,False,-1.8189894035458565e-12
full_2024-01-01,full,2024-01-01,pair_0.75_2.25_low25,0.75,2.25,0.25,22209.575000000004,5156.087499999998,2026-03-27,71,99,True,63,-1683.987500000001,-2167.3624999999975,-3383.5875000000015,-1222.6625000000022,1034.8250000000044,False,3.3750000000027285
full_2024-01-01,full,2024-01-01,pair_0.75_2.25_low50,0.75,2.25,0.5,21020.75,5029.674999999999,2026-03-27,71,99,True,64,-1632.625,-2041.375,-3369.7749999999996,-1349.0750000000007,-154.0,False,2.250000000001819
full_2024-01-01,full,2024-01-01,pair_0.75_2.25_low75,0.75,2.25,0.75,19831.925,4903.262500000001,2026-03-27,71,99,True,64,-1581.2624999999998,-1966.0625000000018,-3355.9625000000033,-1475.4874999999993,-1342.8250000000007,False,1.1250000000009095
full_2024-01-01,full,2024-01-01,pair_0.75_2.50_low25,0.75,2.50,0.25,24831.050000000003,5049.174999999996,2026-03-27,69,97,True,61,-1683.9874999999993,-2167.362500000003,-3455.962499999994,-1329.5750000000044,3656.300000000003,False,2.7284841053187847e-12
full_2024-01-01,full,2024-01-01,pair_0.75_2.50_low50,0.75,2.50,0.5,22768.4,4958.4,2026-03-27,69,97,True,65,-1632.625,-2041.375,-3418.0250000000015,-1420.3500000000004,1593.6500000000015,False,0.0
full_2024-01-01,full,2024-01-01,pair_0.75_2.50_low75,0.75,2.50,0.75,20705.75,4867.625000000002,2026-03-27,70,98,True,65,-1581.2624999999998,-1965.9500000000007,-3380.087500000005,-1511.1249999999982,-469.0,False,-9.094947017729282e-13
full_2024-01-01,full,2024-01-01,pair_0.75_2.75_low25,0.75,2.75,0.25,23372.9,5136.887499999997,2026-03-27,77,107,True,58,-1683.987500000001,-2228.187499999998,-3710.0125000000007,-1241.862500000003,2198.1500000000015,False,1.8189894035458565e-12
full_2024-01-01,full,2024-01-01,pair_0.75_2.75_low50,0.75,2.75,0.5,21796.3,5016.874999999998,2026-03-27,69,97,True,65,-1632.625,-2084.074999999999,-3297.7750000000033,-1361.8750000000018,621.5499999999993,False,1.8189894035458565e-12
full_2024-01-01,full,2024-01-01,pair_0.75_2.75_low75,0.75,2.75,0.75,20219.699999999997,4896.862500000001,2026-03-27,70,98,True,58,-1581.2624999999998,-1949.5625000000018,-3319.9625000000015,-1481.887499999999,-955.0500000000029,False,0.0
full_2024-01-01,full,2024-01-01,pair_0.75_3.00_low25,0.75,3.00,0.25,22535.0375,5329.375,2026-03-27,84,118,True,59,-1683.9874999999993,-2313.9500000000044,-3865.387499999997,-1049.375,1360.2874999999985,False,0.0
full_2024-01-01,full,2024-01-01,pair_0.75_3.00_low50,0.75,3.00,0.5,21237.725,5145.200000000003,2026-03-27,69,97,True,61,-1632.624999999999,-2139.100000000002,-3690.9750000000004,-1233.5499999999975,62.974999999998545,False,-1.8189894035458565e-12
full_2024-01-01,full,2024-01-01,pair_0.75_3.00_low75,0.75,3.00,0.75,19940.4125,4961.025000000003,2026-03-27,70,98,True,59,-1581.2624999999998,-1964.25,-3516.5625000000036,-1417.7249999999967,-1234.3375000000015,False,-1.8189894035458565e-12
full_2024-01-01,full,2024-01-01,pair_0.75_3.25_low25,0.75,3.25,0.25,23772.425000000003,4979.724999999995,2026-03-27,84,118,True,58,-1683.9874999999993,-2323.4000000000015,-3764.4749999999985,-1399.025000000005,2597.675000000003,False,4.547473508864641e-12
full_2024-01-01,full,2024-01-01,pair_0.75_3.25_low50,0.75,3.25,0.5,22062.65,4912.1,2026-03-27,69,97,True,63,-1632.624999999999,-2147.550000000001,-3623.7000000000025,-1466.6499999999996,887.9000000000015,False,0.0
