cohort,kind,start,end,portfolio,components,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,event_realized_max_drawdown,mean_constituent_max_drawdown,smoothing_vs_mean_constituent_dd,best_constituent_max_drawdown,max_constituent_net_pnl,mdd_delta_vs_rr1,pnl_delta_vs_rr1
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.50_2.25,1.50/2.25,5686.424999999999,3561.9749999999995,2024-08-07,71,101,True,22,-580.7999999999993,-1973.2000000000007,-3542.2750000000005,3863.60000000001,3629.875,67.90000000000055,3513.7999999999997,6575.4,1485.7249999999995,-2549.9750000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.50_2.50,1.50/2.50,6025.275,3365.4000000000005,2024-08-07,70,100,True,21,-580.8000000000002,-1830.6750000000002,-3345.7,3667.0250000000074,3433.3,67.89999999999964,3352.8,6575.4,1289.1500000000005,-2211.125
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.50_2.75,1.50/2.75,5148.075,3963.625,2024-08-07,71,101,True,21,-580.7999999999997,-1792.6749999999993,-3936.425,4265.250000000006,4024.0249999999996,60.399999999999636,3513.7999999999997,6575.4,1887.375,-3088.325
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.50_3.00,1.50/3.00,5234.549999999999,3894.874999999999,2024-08-07,71,101,True,22,-580.7999999999993,-1792.6749999999997,-3781.925,4196.500000000007,3894.875,9.094947017729282e-13,3513.7999999999997,6575.4,1818.624999999999,-3001.8500000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.50_3.25,1.50/3.25,5721.9,3901.575,2024-08-07,71,101,True,22,-580.7999999999993,-1821.8999999999996,-3788.625,4203.200000000006,3901.575,0.0,3513.7999999999997,6575.4,1825.3249999999998,-2514.5
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.50_3.50,1.50/3.50,5788.65,3720.075,2024-08-07,71,101,True,23,-580.7999999999993,-1821.8999999999996,-3607.125,4021.7000000000066,3720.075,0.0,3513.7999999999997,6575.4,1643.8249999999998,-2447.75
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.75_2.00,1.75/2.00,6007.275,3790.7250000000004,2024-08-07,71,101,True,20,-580.8000000000002,-1969.4499999999998,-3790.7250000000004,4083.975000000015,3790.7250000000004,0.0,3512.9500000000003,7038.3,1714.4750000000004,-2229.125
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.75_2.25,1.75/2.25,5917.875,3629.45,2024-08-07,62,87,True,22,-580.8000000000002,-1918.6750000000002,-3629.45,3922.7000000000135,3629.45,0.0,3512.9500000000003,7038.3,1553.1999999999998,-2318.5249999999996
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.75_2.50,1.75/2.50,6256.725,3432.875,2024-08-07,61,86,True,21,-580.8000000000011,-1776.1499999999996,-3432.875,3726.125000000012,3432.875,0.0,3352.8,7038.3,1356.625,-1979.6749999999993
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.75_2.75,1.75/2.75,5379.525,4023.600000000001,2024-08-07,71,101,True,19,-580.8000000000006,-1738.1499999999996,-4023.600000000001,4316.85000000001,4023.6000000000004,-4.547473508864641e-13,3512.9500000000003,7038.3,1947.3500000000008,-2856.875
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.75_3.00,1.75/3.00,5466.0,3869.1000000000004,2024-08-07,71,101,True,20,-580.8000000000002,-1738.15,-3869.1000000000004,4188.700000000009,3894.45,25.349999999999454,3512.9500000000003,7038.3,1792.8500000000004,-2770.3999999999996
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.75_3.25,1.75/3.25,5953.35,3875.7999999999993,2024-08-07,62,87,True,21,-580.7999999999993,-1767.375,-3875.7999999999993,4195.400000000007,3901.1499999999996,25.350000000000364,3512.9500000000003,7038.3,1799.5499999999993,-2283.0499999999993
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_1.75_3.50,1.75/3.50,6020.1,3694.2999999999993,2024-08-07,70,100,True,20,-580.7999999999993,-1767.375,-3694.2999999999993,4013.900000000008,3719.6499999999996,25.350000000000364,3512.9500000000003,7038.3,1618.0499999999993,-2216.2999999999993
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.00_2.25,2.00/2.25,4886.85,3907.2250000000004,2024-08-07,61,86,True,20,-681.6500000000001,-1892.1750000000002,-3907.2250000000004,4200.475000000013,3907.2250000000004,0.0,3745.95,4976.25,1830.9750000000004,-3349.5499999999993
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.00_2.50,2.00/2.50,5225.7,3710.6500000000005,2024-08-07,58,82,True,19,-681.6500000000001,-1749.6499999999996,-3710.6500000000005,4003.9000000000115,3710.6500000000005,0.0,3352.8,5475.15,1634.4000000000005,-3010.7
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.00_2.75,2.00/2.75,4348.5,4301.375000000001,2024-08-07,70,100,True,18,-681.6500000000001,-1934.25,-4301.375000000001,4594.625000000009,4301.375,-9.094947017729282e-13,4068.5000000000005,4976.25,2225.125000000001,-3887.8999999999996
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.00_3.00,2.00/3.00,4434.975,4146.875,2024-08-07,70,100,True,18,-681.6499999999996,-1914.0000000000002,-4146.875,4466.475000000009,4172.225,25.350000000000364,4068.5000000000005,4976.25,2070.625,-3801.4249999999993
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.00_3.25,2.00/3.25,4922.325,4153.575,2024-08-07,61,86,True,19,-681.6500000000001,-1914.0,-4153.575,4473.175000000008,4178.925,25.350000000000364,4068.5000000000005,4976.25,2077.325,-3314.075
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.00_3.50,2.00/3.50,4989.075,3972.075,2024-08-07,61,86,True,18,-681.6500000000001,-1811.25,-3972.075,4291.675000000008,3997.425,25.350000000000364,3926.3499999999995,5001.9,1895.8249999999998,-3247.325
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.25_2.50,2.25/2.50,5136.299999999999,3549.375,2024-08-07,58,82,True,22,-681.6500000000001,-1698.8750000000005,-3549.375,3842.625000000012,3549.375,0.0,3352.8,5475.15,1473.125,-3100.1000000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.25_2.75,2.25/2.75,4259.1,4140.099999999999,2024-08-07,58,82,True,20,-681.6500000000001,-1858.25,-4140.099999999999,4433.3500000000095,4140.1,9.094947017729282e-13,3745.95,4797.45,2063.8499999999995,-3977.2999999999993
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.25_3.00,2.25/3.00,4345.575,3985.6,2024-08-07,58,82,True,19,-681.6500000000001,-1838.0,-3985.6,4305.200000000009,4010.95,25.34999999999991,3745.95,4797.45,1909.35,-3890.825
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.25_3.25,2.25/3.25,4832.924999999999,3992.3,2024-08-07,58,82,True,19,-681.6500000000001,-1838.0,-3992.3,4311.900000000009,4017.6499999999996,25.349999999999454,3745.95,4868.4,1916.0500000000002,-3403.4750000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.25_3.50,2.25/3.50,4899.674999999999,3810.8,2024-08-07,58,82,True,20,-681.6500000000001,-1735.25,-3810.8,4130.400000000009,3836.1499999999996,25.349999999999454,3745.95,5001.9,1734.5500000000002,-3336.7250000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.50_2.75,2.50/2.75,4597.95,3943.5250000000005,2024-08-07,58,82,True,19,-681.6500000000001,-1858.25,-3943.5250000000005,4236.775000000014,3943.525,-4.547473508864641e-13,3352.8,5475.15,1867.2750000000005,-3638.45
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.50_3.00,2.50/3.00,4684.424999999999,3789.025,2024-08-07,58,82,True,18,-681.6500000000001,-1837.9999999999995,-3789.025,4108.625000000012,3814.375,25.34999999999991,3352.8,5475.15,1712.775,-3551.9750000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.50_3.25,2.50/3.25,5171.775,3795.7249999999995,2024-08-07,58,82,True,18,-681.6500000000001,-1838.0,-3795.7249999999995,4115.325000000007,3821.075,25.350000000000364,3352.8,5475.15,1719.4749999999995,-3064.625
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.50_3.50,2.50/3.50,5238.525,3614.2249999999995,2024-08-07,58,82,True,18,-681.6500000000001,-1735.25,-3614.2249999999995,3933.825000000008,3639.575,25.350000000000364,3352.8,5475.15,1537.9749999999995,-2997.875
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.75_3.00,2.75/3.00,3807.225,4379.75,2024-08-07,60,85,True,16,-681.6499999999999,-2300.25,-4379.75,4706.850000000011,4405.1,25.350000000000364,4275.95,3893.7,2303.5,-4429.174999999999
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.75_3.25,2.75/3.25,4294.575,4386.45,2024-08-07,58,82,True,17,-681.6500000000001,-2300.25,-4386.45,4713.550000000009,4411.799999999999,25.349999999999454,4289.349999999999,4868.4,2310.2,-3941.825
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_2.75_3.50,2.75/3.50,4361.325,4204.95,2024-08-07,60,85,True,16,-681.6500000000001,-2197.5,-4204.95,4532.050000000009,4230.299999999999,25.349999999999454,3926.3499999999995,5001.9,2128.7,-3875.075
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_3.00_3.25,3.00/3.25,4381.049999999999,4282.65,2024-08-07,56,80,True,18,-681.6500000000001,-2279.9999999999995,-4231.950000000001,4644.800000000009,4282.65,0.0,4275.95,4868.4,2206.3999999999996,-3855.3500000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_3.00_3.50,3.00/3.50,4447.799999999999,4101.15,2024-08-07,57,80,True,18,-681.6500000000001,-2177.2499999999995,-4050.4500000000003,4463.300000000008,4101.15,0.0,3926.3499999999995,5001.9,2024.8999999999996,-3788.6000000000004
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,pair_3.25_3.50,3.25/3.50,4935.15,4107.849999999999,2024-08-07,56,80,True,19,-681.6500000000001,-2177.25,-4057.1499999999996,4470.000000000013,4107.849999999999,0.0,3926.3499999999995,5001.9,2031.5999999999995,-3301.25
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,wide4,0.50/1.50/2.50/3.50,5683.662499999999,3046.125,2024-08-07,70,100,True,24,-566.0875000000001,-1602.0750000000003,-2989.0999999999995,3290.124999999993,3218.8875,172.76249999999982,2082.6,6575.4,969.875,-2552.7375
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,center4,1.25/1.75/2.25/2.75,5890.8,3574.5999999999995,2024-08-07,70,100,True,20,-580.8000000000002,-1771.0625000000005,-3574.5999999999995,3869.9375000000055,3636.15,61.55000000000064,2751.45,8006.7,1498.3499999999995,-2345.5999999999995
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,edge4,0.50/0.75/3.25/3.50,5659.9,2795.875,2024-08-07,56,78,True,25,-566.0875000000001,-1472.1000000000004,-2685.2374999999993,3039.874999999994,3108.5375,312.6624999999999,2082.6,7087.1,719.625,-2576.5
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,without050,0.75/1.50/2.50/3.50,6034.8875,3024.4000000000005,2024-08-07,61,86,True,22,-571.95,-1614.5625,-2951.0875000000005,3326.0249999999955,3232.2,207.79999999999927,2135.8500000000004,7087.1,948.1500000000005,-2201.5125
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,grid5,0.50/1.25/2.00/2.75/3.50,5477.5599999999995,3310.26,2024-08-07,70,100,True,19,-567.26,-1605.0300000000002,-3274.6000000000004,3577.890000000012,3472.63,162.3699999999999,2082.6,8006.7,1234.0100000000002,-2758.84
12m_2023-10-01,12m,2023-10-01,2024-10-01T00:00:00,duplicate_rr1,1.00/1.00,8236.4,2076.25,2024-08-07,61,89,True,28,-580.8000000000002,-1601.6499999999996,-1723.0500000000002,2317.3500000000176,2076.25,0.0,2076.25,8236.4,0.0,0.0
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_0.50,0.50,7862.1,2082.6,2024-08-02,38,52,True,31,-534.25,-1543.7000000000003,-1899.65,2082.6000000000167,2082.6,0.0,2082.6,7862.1,6.349999999999909,-2022.699999999999
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_0.75,0.75,8832.45,2135.8500000000004,2024-08-02,39,55,True,29,-558.25,-1534.1999999999998,-1841.6999999999998,2231.1000000000113,2135.8500000000004,0.0,2135.8500000000004,8832.45,59.600000000000364,-1052.3499999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_1.00,1.00,9884.8,2076.25,2024-08-07,26,36,True,31,-580.8000000000002,-1601.6500000000005,-1723.0500000000002,2317.3500000000176,2076.25,0.0,2076.25,9884.8,0.0,0.0
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_1.25,1.25,10130.6,2751.45,2024-08-07,27,39,True,30,-620.8999999999996,-1978.5,-2505.25,3009.950000000016,2751.45,0.0,2751.45,10130.6,675.1999999999998,245.8000000000011
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_1.50,1.50,9844.55,3513.7999999999997,2024-08-07,44,62,False,33,-620.8999999999996,-2105.0,-3338.6,3772.3000000000156,3513.7999999999997,0.0,3513.7999999999997,9844.55,1437.5499999999997,-40.25
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_1.75,1.75,9704.7,3512.95,2024-08-07,46,64,False,29,-580.8000000000002,-1995.9499999999998,-3512.95,3806.200000000017,3512.95,0.0,3512.95,9704.7,1436.6999999999998,-180.09999999999854
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_2.00,2.00,6918.1,4068.5,2024-08-07,86,120,True,20,-681.6500000000001,-1962.4500000000003,-4068.5,4361.750000000017,4068.5,0.0,4068.5,6918.1,1992.25,-2966.699999999999
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_2.25,2.25,7042.8,3745.9500000000003,2024-08-07,85,119,True,22,-681.6500000000001,-1841.4000000000005,-3745.9500000000003,4039.200000000016,3745.9500000000003,0.0,3745.9500000000003,7042.8,1669.7000000000003,-2841.999999999999
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_2.50,2.50,7835.9,3352.8,2024-08-07,77,107,False,21,-681.6500000000001,-1563.7000000000003,-3352.8,3646.0500000000166,3352.8,0.0,3352.8,7835.9,1276.5500000000002,-2048.8999999999996
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_2.75,2.75,6518.45,4534.25,2024-08-07,86,120,True,20,-681.6500000000001,-2320.5,-4534.25,4827.500000000015,4534.25,0.0,4534.25,6518.45,2458.0,-3366.3499999999995
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_3.00,3.00,5506.45,4275.950000000001,2024-08-07,121,172,True,16,-681.6500000000001,-2279.9999999999995,-4225.25,4638.100000000014,4275.950000000001,0.0,4275.950000000001,5506.45,2199.7000000000007,-4378.349999999999
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_3.25,3.25,5704.4,4289.35,2024-08-07,121,172,True,16,-681.6500000000001,-2280.0000000000005,-4238.65,4651.500000000015,4289.35,0.0,4289.35,5704.4,2213.1000000000004,-4180.4
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,rr_3.50,3.50,5649.3,3926.3500000000004,2024-08-07,121,172,True,18,-681.6499999999996,-2074.5,-3875.6499999999996,4288.500000000015,3926.3500000000004,0.0,3926.3500000000004,5649.3,1850.1000000000004,-4235.499999999999
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_0.75,0.50/0.75,8347.275000000001,2109.2249999999995,2024-08-02,39,55,True,32,-534.25,-1538.9499999999998,-1870.6750000000002,2149.150000000007,2109.2250000000004,9.094947017729282e-13,2082.6,8832.45,32.974999999999454,-1537.5249999999978
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_1.00,0.50/1.00,8873.45,2024.8999999999996,2024-08-02,39,55,True,31,-534.25,-1539.65,-1725.3000000000002,2128.325,2079.425,54.525000000000546,2076.25,9884.8,-51.350000000000364,-1011.3499999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_1.25,0.50/1.25,8996.35,2370.25,2024-08-02,25,35,True,31,-570.4250000000002,-1718.15,-2114.1500000000005,2378.6499999999955,2417.0249999999996,46.774999999999636,2082.6,10130.6,294.0,-888.4499999999989
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_1.50,0.50/1.50,8853.325,2689.925,2024-08-02,43,61,True,29,-570.4249999999993,-1766.85,-2466.3250000000007,2698.3249999999994,2798.2,108.27499999999964,2082.6,9844.55,613.6750000000002,-1031.4749999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_1.75,0.50/1.75,8783.400000000001,2679.375,2024-08-02,30,42,True,30,-534.25,-1656.0499999999997,-2603.25,2739.899999999997,2797.7749999999996,118.39999999999964,2082.6,9704.7,603.125,-1101.3999999999978
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_2.00,0.50/2.00,7390.1,2730.0250000000005,2024-08-07,44,62,True,28,-534.2500000000005,-1753.0750000000007,-2728.925,2916.4000000000005,3075.55,345.52499999999964,2082.6,7862.1,653.7750000000005,-2494.699999999999
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_2.25,0.50/2.25,7452.450000000001,2644.625,2024-08-02,44,62,True,30,-534.25,-1667.8000000000002,-2567.6499999999996,2755.125000000002,2914.275,269.6500000000001,2082.6,7862.1,568.375,-2432.3499999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_2.50,0.50/2.50,7849.0,2448.05,2024-08-02,43,61,True,31,-534.25,-1490.2500000000005,-2371.0750000000007,2558.550000000002,2717.7,269.64999999999964,2082.6,7862.1,371.8000000000002,-2035.7999999999993
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_2.75,0.50/2.75,7190.275,2970.4,2024-08-07,49,69,True,28,-534.2500000000005,-1467.0,-2961.7999999999997,3156.7750000000005,3308.425,338.0250000000001,2082.6,7862.1,894.1500000000001,-2694.5249999999996
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_3.00,0.50/3.00,6684.275,2901.6499999999996,2024-08-07,60,84,True,24,-534.25,-1467.0,-2807.2999999999993,3088.0249999999996,3179.2750000000005,277.6250000000009,2082.6,7862.1,825.3999999999996,-3200.5249999999996
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_3.25,0.50/3.25,6783.25,2908.35,2024-08-07,54,76,True,24,-534.2500000000005,-1484.7250000000004,-2814.0000000000005,3094.724999999998,3185.9750000000004,277.62500000000045,2082.6,7862.1,832.0999999999999,-3101.5499999999993
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.50_3.50,0.50/3.50,6755.700000000001,2726.8499999999995,2024-08-07,45,63,True,28,-534.25,-1464.2250000000004,-2632.499999999999,2913.224999999997,3004.4750000000004,277.6250000000009,2082.6,7862.1,650.5999999999995,-3129.0999999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_1.00,0.75/1.00,9358.625,2051.525,2024-08-02,39,55,True,30,-558.2499999999995,-1544.7000000000003,-1696.3249999999994,2210.2750000000024,2106.05,54.52500000000009,2076.25,9884.8,-24.72499999999991,-526.1749999999993
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_1.25,0.75/1.25,9481.525000000001,2396.8749999999995,2024-08-02,25,35,True,28,-558.2499999999995,-1733.1249999999995,-2085.1749999999997,2405.274999999996,2443.65,46.775000000000546,2135.8500000000004,10130.6,320.62499999999955,-403.2749999999978
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_1.50,0.75/1.50,9338.5,2716.5499999999997,2024-08-02,30,42,True,31,-558.2500000000005,-1762.1,-2437.35,2726.6250000000055,2824.825,108.27500000000009,2135.8500000000004,9844.55,640.2999999999997,-546.2999999999993
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_1.75,0.75/1.75,9268.575,2706.0000000000005,2024-08-02,30,42,False,31,-558.2500000000005,-1651.2999999999997,-2574.275,2766.525,2824.4,118.39999999999964,2135.8500000000004,9704.7,629.7500000000005,-616.2249999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_2.00,0.75/2.00,7875.275000000001,2756.525,2024-08-02,43,61,True,28,-558.2500000000005,-1748.3250000000007,-2652.8999999999996,2988.2000000000003,3102.175,345.6500000000001,2135.8500000000004,8832.45,680.2750000000001,-2009.5249999999987
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_2.25,0.75/2.25,7937.625,2671.250000000001,2024-08-02,44,62,True,30,-558.25,-1663.0500000000002,-2522.2249999999995,2826.9250000000047,2940.9000000000005,269.64999999999964,2135.8500000000004,8832.45,595.0000000000009,-1947.1749999999993
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_2.50,0.75/2.50,8334.175,2474.6749999999997,2024-08-02,43,61,True,30,-558.25,-1485.5000000000005,-2325.65,2630.35,2744.3250000000003,269.65000000000055,2135.8500000000004,8832.45,398.4249999999997,-1550.625
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_2.75,0.75/2.75,7675.450000000001,2926.9500000000007,2024-08-07,45,63,True,30,-558.2500000000005,-1462.25,-2885.7749999999996,3228.5750000000007,3335.05,408.09999999999945,2135.8500000000004,8832.45,850.7000000000007,-2209.3499999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_3.00,0.75/3.00,7169.450000000001,2858.2000000000003,2024-08-07,54,76,True,26,-558.2499999999995,-1462.249999999999,-2731.274999999999,3159.8250000000007,3205.9000000000005,347.7000000000003,2135.8500000000004,8832.45,781.9500000000003,-2715.3499999999985
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_3.25,0.75/3.25,7268.425,2864.8999999999996,2024-08-07,49,69,True,26,-558.25,-1479.9750000000004,-2737.9750000000004,3166.525,3212.6000000000004,347.7000000000007,2135.8500000000004,8832.45,788.6499999999996,-2616.374999999999
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_0.75_3.50,0.75/3.50,7240.875,2683.4000000000005,2024-08-07,44,62,True,26,-558.25,-1459.4749999999995,-2556.4749999999995,2985.024999999999,3031.1000000000004,347.6999999999998,2135.8500000000004,8832.45,607.1500000000005,-2643.9249999999993
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_1.00_1.25,1.00/1.25,10007.7,2413.8499999999995,2024-08-07,25,35,True,31,-580.8000000000011,-1790.0750000000007,-2114.1500000000005,2663.3499999999985,2413.85,4.547473508864641e-13,2076.25,10130.6,337.59999999999945,122.90000000000146
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_1.00_1.50,1.00/1.50,9864.675,2795.0249999999996,2024-08-07,34,48,True,30,-580.8000000000002,-1771.0500000000002,-2530.8250000000007,3044.524999999994,2795.0249999999996,0.0,2076.25,9884.8,718.7749999999996,-20.125
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_1.00_1.75,1.00/1.75,9794.75,2726.7000000000003,2024-08-07,30,42,False,32,-580.7999999999993,-1665.75,-2617.9999999999995,3028.3249999999925,2794.6,67.89999999999964,2076.25,9884.8,650.4500000000003,-90.04999999999927
12m_2024-01-01,12m,2024-01-01,2025-01-01T00:00:00,pair_1.00_2.00,1.00/2.00,8401.45,3004.475,2024-08-07,44,62,True,27,-580.8000000000002,-1757.2749999999996,-2895.775,3306.099999999995,3072.375,67.90000000000009,2076.25,9884.8,928.2249999999999,-1483.3499999999985
