cohort,rr,budget,method,breached,horizon_open_trade_censored,trade_key,window,entry,exit,pnl_before,pnl_after,kind,interval_start
full_2022-01-01,1.50,1500,closed_peak_dd,True,0,RR1.50:17-18:136:667,17-18,2022-03-08T17:54:40,2022-03-08T18:32:40,1953.4,1652.35,realized_drawdown,2022-03-08T18:32:40
full_2022-01-01,1.50,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,1.50,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2022-01-01,1.75,1500,closed_floor,False,0,,,,,,,,
full_2022-01-01,1.75,1500,excursion_floor,False,0,,,,,,,,
full_2022-01-01,1.75,1500,closed_peak_dd,True,0,RR1.75:17-18:136:667,17-18,2022-03-08T17:54:40,2022-03-08T18:32:40,2404.05,2103.0,realized_drawdown,2022-03-08T18:32:40
full_2022-01-01,1.75,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,1.75,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,1.75,6800,closed_peak_dd,True,0,RR1.75:9-10:559:2066,9-10,2026-03-26T09:55:40,2026-03-26T10:06:40,22346.9,22257.85,realized_drawdown,2026-03-26T10:06:40
full_2022-01-01,2.00,1500,closed_floor,False,0,,,,,,,,
full_2022-01-01,2.00,1500,excursion_floor,False,0,,,,,,,,
full_2022-01-01,2.00,1500,closed_peak_dd,True,0,RR2.00:17-18:136:667,17-18,2022-03-08T17:54:40,2022-03-08T18:32:40,2114.4,1813.35,realized_drawdown,2022-03-08T18:32:40
full_2022-01-01,2.00,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,2.00,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2022-01-01,2.25,1500,closed_floor,True,0,RR2.25:16-17:357:986,16-17,2022-06-17T16:31:40,2022-06-17T17:33:40,-1410.95,-1557.0,close,2022-06-17T17:33:40
full_2022-01-01,2.25,1500,excursion_floor,True,0,RR2.25:16-17:357:986,16-17,2022-06-17T16:31:40,2022-06-17T17:33:40,-1410.95,-1557.0,mae,2022-06-17T16:31:40
full_2022-01-01,2.25,1500,closed_peak_dd,True,0,RR2.25:10-11:188:709,10-11,2022-03-08T10:05:40,2022-03-08T17:07:40,1148.95,1013.9,realized_drawdown,2022-03-08T17:07:40
full_2022-01-01,2.25,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,2.25,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2022-01-01,2.50,1500,closed_floor,False,0,,,,,,,,
full_2022-01-01,2.50,1500,excursion_floor,True,0,RR2.50:18-19:138:610,18-19,2022-01-10T18:11:40,2022-01-10T23:00:00,-1435.75,-719.3,mae,2022-01-10T18:11:40
full_2022-01-01,2.50,1500,closed_peak_dd,True,0,RR2.50:14-15:185:711,14-15,2022-03-04T14:46:40,2022-03-04T16:46:40,1789.15,1652.6,realized_drawdown,2022-03-04T16:46:40
full_2022-01-01,2.50,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,2.50,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2022-01-01,2.75,1500,closed_floor,False,0,,,,,,,,
full_2022-01-01,2.75,1500,excursion_floor,True,0,RR2.75:18-19:138:610,18-19,2022-01-10T18:11:40,2022-01-10T23:00:00,-1428.75,-712.3,mae,2022-01-10T18:11:40
full_2022-01-01,2.75,1500,closed_peak_dd,True,0,RR2.75:14-15:185:711,14-15,2022-03-04T14:46:40,2022-03-04T16:46:40,1864.85,1728.3,realized_drawdown,2022-03-04T16:46:40
full_2022-01-01,2.75,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,2.75,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
full_2022-01-01,3.00,1500,closed_floor,False,0,,,,,,,,
full_2022-01-01,3.00,1500,excursion_floor,False,0,,,,,,,,
full_2022-01-01,3.00,1500,closed_peak_dd,True,0,RR3.00:14-15:185:711,14-15,2022-03-04T14:46:40,2022-03-04T16:46:40,2558.4,2421.85,realized_drawdown,2022-03-04T16:46:40
full_2022-01-01,3.00,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,3.00,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2022-01-01,3.25,1500,closed_floor,False,0,,,,,,,,
full_2022-01-01,3.25,1500,excursion_floor,True,0,RR3.25:18-19:138:610,18-19,2022-01-10T18:11:40,2022-01-10T23:00:00,-1485.2,-768.75,mae,2022-01-10T18:11:40
full_2022-01-01,3.25,1500,closed_peak_dd,True,0,RR3.25:14-15:185:711,14-15,2022-03-04T14:46:40,2022-03-04T16:46:40,2904.6,2768.05,realized_drawdown,2022-03-04T16:46:40
full_2022-01-01,3.25,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,3.25,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2022-01-01,3.50,1500,closed_floor,False,0,,,,,,,,
full_2022-01-01,3.50,1500,excursion_floor,True,0,RR3.50:18-19:138:610,18-19,2022-01-10T18:11:40,2022-01-10T23:00:00,-1485.2,-768.75,mae,2022-01-10T18:11:40
full_2022-01-01,3.50,1500,closed_peak_dd,True,0,RR3.50:14-15:185:711,14-15,2022-03-04T14:46:40,2022-03-04T16:46:40,3485.25,3348.7,realized_drawdown,2022-03-04T16:46:40
full_2022-01-01,3.50,6800,closed_floor,False,0,,,,,,,,
full_2022-01-01,3.50,6800,excursion_floor,False,0,,,,,,,,
full_2022-01-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,0.50,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,0.50,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,0.50,1500,closed_peak_dd,True,0,RR0.50:18-19:275:1191,18-19,2023-10-18T18:26:20,2023-10-18T19:49:40,-266.2,-397.25,realized_drawdown,2023-10-18T19:49:40
full_2023-01-01,0.50,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,0.50,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,0.75,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,0.75,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,0.75,1500,closed_peak_dd,True,0,RR0.75:17-18:220:1141,17-18,2023-10-25T17:39:40,2023-10-25T18:42:40,1158.25,1047.2,realized_drawdown,2023-10-25T18:42:40
full_2023-01-01,0.75,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,0.75,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,1.00,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.00,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.00,1500,closed_peak_dd,True,0,RR1.00:17-18:220:1141,17-18,2023-10-25T17:39:40,2023-10-25T18:42:40,2849.6,2738.55,realized_drawdown,2023-10-25T18:42:40
full_2023-01-01,1.00,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.00,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,1.25,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.25,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.25,1500,closed_peak_dd,True,0,RR1.25:18-19:277:1196,18-19,2023-10-20T18:55:40,2023-10-20T22:45:40,2958.35,2842.8,realized_drawdown,2023-10-20T22:45:40
full_2023-01-01,1.25,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.25,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,1.50,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.50,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.50,1500,closed_peak_dd,True,0,RR1.50:9-10:332:1275,9-10,2023-10-19T09:17:40,2023-10-19T10:45:40,2255.95,2207.9,realized_drawdown,2023-10-19T10:45:40
full_2023-01-01,1.50,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.50,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,1.75,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.75,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.75,1500,closed_peak_dd,True,0,RR1.75:7-8:369:1317,7-8,2023-10-04T07:20:40,2023-10-04T08:53:40,3081.25,3017.2,realized_drawdown,2023-10-04T08:53:40
full_2023-01-01,1.75,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,1.75,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,1.75,6800,closed_peak_dd,True,0,RR1.75:9-10:559:2066,9-10,2026-03-26T09:55:40,2026-03-26T10:06:40,21297.6,21208.55,realized_drawdown,2026-03-26T10:06:40
full_2023-01-01,2.00,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.00,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.00,1500,closed_peak_dd,True,0,RR2.00:7-8:369:1317,7-8,2023-10-04T07:20:40,2023-10-04T08:53:40,3289.15,3225.1,realized_drawdown,2023-10-04T08:53:40
full_2023-01-01,2.00,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.00,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,2.25,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.25,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.25,1500,closed_peak_dd,True,0,RR2.25:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,4289.65,4211.1,realized_drawdown,2023-10-23T22:12:40
full_2023-01-01,2.25,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.25,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,2.50,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.50,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.50,1500,closed_peak_dd,True,0,RR2.50:4-5:334:1299,4-5,2023-10-24T04:02:40,2023-10-24T04:33:40,4360.45,4316.9,realized_drawdown,2023-10-24T04:33:40
full_2023-01-01,2.50,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.50,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,2.75,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.75,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.75,1500,closed_peak_dd,True,0,RR2.75:16-17:537:1514,16-17,2023-10-23T16:30:40,2023-10-23T16:33:40,4972.0,4908.95,realized_drawdown,2023-10-23T16:33:40
full_2023-01-01,2.75,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,2.75,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,3.00,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,3.00,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,3.00,1500,closed_peak_dd,True,0,RR3.00:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,4731.45,4652.9,realized_drawdown,2023-10-23T22:12:40
full_2023-01-01,3.00,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,3.00,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,3.25,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,3.25,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,3.25,1500,closed_peak_dd,True,0,RR3.25:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,4058.5,3979.95,realized_drawdown,2023-10-23T22:12:40
full_2023-01-01,3.25,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,3.25,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2023-01-01,3.50,1500,closed_floor,False,0,,,,,,,,
full_2023-01-01,3.50,1500,excursion_floor,False,0,,,,,,,,
full_2023-01-01,3.50,1500,closed_peak_dd,True,0,RR3.50:18-19:276:1194,18-19,2023-10-20T18:55:40,2023-10-20T22:45:40,3641.0,3525.45,realized_drawdown,2023-10-20T22:45:40
full_2023-01-01,3.50,6800,closed_floor,False,0,,,,,,,,
full_2023-01-01,3.50,6800,excursion_floor,False,0,,,,,,,,
full_2023-01-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,0.50,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,0.50,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,0.50,1500,closed_peak_dd,True,0,RR0.50:22-23:353:1343,22-23,2024-04-18T22:02:40,2024-04-18T23:00:20,1246.2,1161.15,realized_drawdown,2024-04-18T23:00:20
full_2024-01-01,0.50,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,0.50,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,0.75,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,0.75,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,0.75,1500,closed_peak_dd,True,0,RR0.75:22-23:353:1343,22-23,2024-04-18T22:02:40,2024-04-18T23:00:20,1341.45,1256.4,realized_drawdown,2024-04-18T23:00:20
full_2024-01-01,0.75,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,0.75,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,1.00,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.00,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.00,1500,closed_peak_dd,True,0,RR1.00:9-10:398:1505,9-10,2024-07-25T09:41:40,2024-07-25T10:03:40,5233.55,5187.0,realized_drawdown,2024-07-25T10:03:40
full_2024-01-01,1.00,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.00,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,1.25,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.25,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.25,1500,closed_peak_dd,True,0,RR1.25:16-17:634:1805,16-17,2024-07-24T16:22:40,2024-07-24T16:33:40,6141.5,6055.45,realized_drawdown,2024-07-24T16:33:40
full_2024-01-01,1.25,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.25,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,1.50,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.50,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.50,1500,closed_peak_dd,True,0,RR1.50:10-11:427:1567,10-11,2024-07-24T10:22:40,2024-07-24T11:14:40,5570.0,5499.45,realized_drawdown,2024-07-24T11:14:40
full_2024-01-01,1.50,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.50,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,1.75,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.75,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.75,1500,closed_peak_dd,True,0,RR1.75:23-24:80:627,23-24,2024-07-23T23:02:20,2024-07-23T23:03:40,5674.65,5506.1,realized_drawdown,2024-07-23T23:03:40
full_2024-01-01,1.75,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,1.75,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,1.75,6800,closed_peak_dd,True,0,RR1.75:9-10:559:2066,9-10,2026-03-26T09:55:40,2026-03-26T10:06:40,17953.1,17864.05,realized_drawdown,2026-03-26T10:06:40
full_2024-01-01,2.00,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.00,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.00,1500,closed_peak_dd,True,0,RR2.00:1-2:308:1249,1-2,2024-04-19T01:00:40,2024-04-19T02:17:40,1632.8,1586.75,realized_drawdown,2024-04-19T02:17:40
full_2024-01-01,2.00,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.00,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,2.25,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.25,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.25,1500,closed_peak_dd,True,0,RR2.25:21-22:378:1366,21-22,2024-04-18T21:23:40,2024-04-18T21:33:40,1040.05,925.5,realized_drawdown,2024-04-18T21:33:40
full_2024-01-01,2.25,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.25,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,2.50,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.50,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.50,1500,closed_peak_dd,True,0,RR2.50:22-23:353:1343,22-23,2024-04-18T22:02:40,2024-04-18T23:00:20,782.8,697.75,realized_drawdown,2024-04-18T23:00:20
full_2024-01-01,2.50,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.50,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,2.75,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.75,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.75,1500,closed_peak_dd,True,0,RR2.75:22-23:353:1343,22-23,2024-04-18T22:02:40,2024-04-18T23:00:20,1035.55,950.5,realized_drawdown,2024-04-18T23:00:20
full_2024-01-01,2.75,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,2.75,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,3.00,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,3.00,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,3.00,1500,closed_peak_dd,True,0,RR3.00:21-22:378:1366,21-22,2024-04-18T21:23:40,2024-04-18T21:33:40,1183.3,1068.75,realized_drawdown,2024-04-18T21:33:40
full_2024-01-01,3.00,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,3.00,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,3.25,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,3.25,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,3.25,1500,closed_peak_dd,True,0,RR3.25:21-22:378:1366,21-22,2024-04-18T21:23:40,2024-04-18T21:33:40,1514.95,1400.4,realized_drawdown,2024-04-18T21:33:40
full_2024-01-01,3.25,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,3.25,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2024-01-01,3.50,1500,closed_floor,False,0,,,,,,,,
full_2024-01-01,3.50,1500,excursion_floor,False,0,,,,,,,,
full_2024-01-01,3.50,1500,closed_peak_dd,True,0,RR3.50:22-23:353:1340,22-23,2024-04-18T22:02:40,2024-04-18T23:00:20,959.3,874.25,realized_drawdown,2024-04-18T23:00:20
full_2024-01-01,3.50,6800,closed_floor,False,0,,,,,,,,
full_2024-01-01,3.50,6800,excursion_floor,False,0,,,,,,,,
full_2024-01-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,0.50,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,0.50,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,0.50,1500,closed_peak_dd,True,0,RR0.50:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,1424.7,1282.15,realized_drawdown,2025-03-04T16:32:40
full_2025-01-01,0.50,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,0.50,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,0.75,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,0.75,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,0.75,1500,closed_peak_dd,True,0,RR0.75:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,1325.15,1182.6,realized_drawdown,2025-03-04T16:32:40
full_2025-01-01,0.75,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,0.75,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,1.00,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.00,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.00,1500,closed_peak_dd,True,0,RR1.00:17-18:313:1581,17-18,2025-03-06T17:03:40,2025-03-06T19:03:40,2072.95,1840.4,realized_drawdown,2025-03-06T19:03:40
full_2025-01-01,1.00,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.00,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,1.25,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.25,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.25,1500,closed_peak_dd,True,0,RR1.25:15-16:571:1868,15-16,2025-03-06T15:36:40,2025-03-06T16:30:40,2104.8,1953.25,realized_drawdown,2025-03-06T16:30:40
full_2025-01-01,1.25,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.25,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,1.50,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.50,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.50,1500,closed_peak_dd,True,0,RR1.50:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,2165.55,2023.0,realized_drawdown,2025-03-04T16:32:40
full_2025-01-01,1.50,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.50,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,1.75,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.75,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.75,1500,closed_peak_dd,True,0,RR1.75:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,1846.2,1703.65,realized_drawdown,2025-03-04T16:32:40
full_2025-01-01,1.75,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,1.75,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,1.75,6800,closed_peak_dd,True,0,RR1.75:9-10:559:2066,9-10,2026-03-26T09:55:40,2026-03-26T10:06:40,8248.4,8159.35,realized_drawdown,2026-03-26T10:06:40
full_2025-01-01,2.00,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.00,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.00,1500,closed_peak_dd,True,0,RR2.00:20-21:404:1545,20-21,2025-02-27T20:12:40,2025-02-27T21:14:40,1484.2,1310.65,realized_drawdown,2025-02-27T21:14:40
full_2025-01-01,2.00,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.00,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,2.25,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.25,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.25,1500,closed_peak_dd,True,0,RR2.25:20-21:404:1545,20-21,2025-02-27T20:12:40,2025-02-27T21:14:40,1337.1,1163.55,realized_drawdown,2025-02-27T21:14:40
full_2025-01-01,2.25,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.25,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,2.50,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.50,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.50,1500,closed_peak_dd,True,0,RR2.50:3-4:466:1729,3-4,2025-02-28T03:21:40,2025-02-28T03:30:40,1570.5,1473.45,realized_drawdown,2025-02-28T03:30:40
full_2025-01-01,2.50,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.50,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,2.75,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.75,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.75,1500,closed_peak_dd,True,0,RR2.75:3-4:466:1729,3-4,2025-02-28T03:21:40,2025-02-28T03:30:40,1470.75,1373.7,realized_drawdown,2025-02-28T03:30:40
full_2025-01-01,2.75,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,2.75,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,3.00,1500,closed_floor,False,0,,,,,,,,
full_2025-01-01,3.00,1500,excursion_floor,False,0,,,,,,,,
full_2025-01-01,3.00,1500,closed_peak_dd,True,0,RR3.00:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,1643.4,1525.35,realized_drawdown,2025-02-28T16:31:40
full_2025-01-01,3.00,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,3.00,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,3.25,1500,closed_floor,True,0,RR3.25:22-23:448:1655,22-23,2025-04-04T22:11:40,2025-04-04T22:55:40,-1406.55,-1678.1,close,2025-04-04T22:55:40
full_2025-01-01,3.25,1500,excursion_floor,True,0,RR3.25:22-23:448:1655,22-23,2025-04-04T22:11:40,2025-04-04T22:55:40,-1406.55,-1678.1,mae,2025-04-04T22:11:40
full_2025-01-01,3.25,1500,closed_peak_dd,True,0,RR3.25:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,1652.05,1534.0,realized_drawdown,2025-02-28T16:31:40
full_2025-01-01,3.25,6800,closed_floor,False,0,,,,,,,,
full_2025-01-01,3.25,6800,excursion_floor,False,0,,,,,,,,
full_2025-01-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
full_2025-01-01,3.50,1500,closed_floor,False,0,,,,,,,,
