case,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change
3m_2025-10-01,1.75,3.00,2365.55,1779.45,2025-11-18,23,31,True,6,-886.25,-1610.7,-528.2750000000001
3m_2025-10-01,1.75,3.25,2384.825,1779.45,2025-11-18,23,31,True,7,-886.25,-1610.7,-451.6500000000001
3m_2025-10-01,1.75,3.50,2150.525,1903.5249999999999,2025-11-20,29,39,True,5,-886.25,-1594.4499999999998,-776.8499999999999
3m_2025-10-01,2.00,2.25,2488.75,1576.2,2025-11-18,12,16,True,10,-886.2499999999998,-1407.45,-292.55
3m_2025-10-01,2.00,2.50,2159.575,1959.8,2025-11-20,23,31,True,7,-886.2499999999999,-1586.675,-803.4749999999999
3m_2025-10-01,2.00,2.75,1958.75,1959.8000000000002,2025-11-20,23,31,True,7,-886.2499999999999,-1586.6750000000002,-862.5999999999999
3m_2025-10-01,2.00,3.00,2454.95,1741.9250000000002,2025-11-18,16,22,True,8,-886.2499999999999,-1573.1750000000002,-625.475
3m_2025-10-01,2.00,3.25,2474.225,1741.9250000000002,2025-11-18,16,22,True,8,-886.2499999999999,-1573.1750000000002,-398.32500000000005
3m_2025-10-01,2.00,3.50,2239.925,1831.7499999999998,2025-11-20,29,39,True,6,-886.2500000000001,-1556.9249999999997,-723.5249999999996
3m_2025-10-01,2.25,2.50,2570.825,1924.5000000000002,2025-11-20,12,16,True,10,-886.25,-1551.3750000000002,-726.375
3m_2025-10-01,2.25,2.75,2370.0,1924.5,2025-11-20,16,22,True,8,-886.25,-1551.375,-701.55
3m_2025-10-01,2.25,3.00,2866.2,1706.625,2025-11-18,12,16,True,9,-886.25,-1537.875,-587.325
3m_2025-10-01,2.25,3.25,2885.475,1706.6250000000002,2025-11-18,12,16,True,9,-886.25,-1537.8750000000002,-358.72500000000014
3m_2025-10-01,2.25,3.50,2651.175,1796.45,2025-11-20,16,22,True,8,-886.25,-1521.625,-400.1750000000002
3m_2025-10-01,2.50,2.75,2040.825,2383.2000000000003,2025-11-20,23,31,True,7,-886.25,-1730.6000000000001,-1365.5749999999998
3m_2025-10-01,2.50,3.00,2537.025,1977.4250000000002,2025-11-20,16,22,True,8,-886.25,-1717.1000000000001,-1005.875
3m_2025-10-01,2.50,3.25,2556.3,1977.4250000000002,2025-11-20,16,22,True,8,-886.25,-1717.1000000000001,-806.1750000000001
3m_2025-10-01,2.50,3.50,2322.0,2255.1500000000005,2025-11-20,29,39,True,6,-886.25,-1700.8500000000001,-1057.075
3m_2025-10-01,2.75,3.00,2336.2,1977.425,2025-11-20,23,31,True,7,-886.25,-1717.1000000000001,-941.8000000000001
3m_2025-10-01,2.75,3.25,2355.475,1977.4250000000002,2025-11-20,29,39,True,6,-886.25,-1717.1000000000001,-798.3000000000002
3m_2025-10-01,2.75,3.50,2121.175,2255.15,2025-11-20,30,42,True,6,-886.25,-1700.85,-1123.5
3m_2025-10-01,3.00,3.25,2851.675,1872.3500000000004,2025-11-18,16,22,True,8,-886.2500000000001,-1703.6000000000004,-691.65
3m_2025-10-01,3.00,3.50,2617.375,1856.1,2025-11-18,23,31,True,7,-886.2500000000001,-1687.35,-654.4499999999998
3m_2025-10-01,3.25,3.50,2636.6499999999996,1856.1000000000004,2025-11-18,29,39,True,7,-886.25,-1687.3500000000004,-695.6500000000005
3m_2026-01-01,0.50,0.50,-2189.1,3883.65,2026-03-27,43,61,True,3,-1107.85,-1920.4,-2500.75
3m_2026-01-01,0.75,0.75,-2465.8,4557.700000000001,2026-03-27,43,61,True,3,-1107.8500000000001,-2276.0,-3299.6
3m_2026-01-01,1.00,1.00,-2040.85,5360.0,2026-03-27,43,61,True,4,-1177.3000000000002,-2716.75,-3567.0
3m_2026-01-01,1.25,1.25,-2192.95,5416.9,2026-03-27,43,61,True,4,-1177.3,-2701.25,-3379.15
3m_2026-01-01,1.50,1.50,-2541.5,5604.65,2026-03-27,43,61,True,4,-1177.3,-2641.7,-3903.8
3m_2026-01-01,1.75,1.75,-2208.95,5590.0,2026-03-27,43,61,True,4,-1177.3,-2557.1,-3957.05
3m_2026-01-01,2.00,2.00,-2206.6,5050.0,2026-03-27,43,61,True,4,-1177.3000000000002,-2550.05,-3620.25
3m_2026-01-01,2.25,2.25,-1962.1,5074.15,2026-03-27,43,61,True,3,-1177.3,-2425.0,-3295.55
3m_2026-01-01,2.50,2.50,-1484.6,4758.8,2026-03-27,43,61,True,3,-1177.3000000000002,-2425.0,-3383.4
3m_2026-01-01,2.75,2.75,-1996.75,5293.15,2026-03-27,43,61,True,3,-1177.3,-2721.0,-3868.35
3m_2026-01-01,3.00,3.00,-2903.15,6052.049999999999,2026-03-27,43,61,True,3,-1177.3000000000002,-2903.5,-4442.85
3m_2026-01-01,3.25,3.25,-2837.7,6033.5,2026-03-27,43,61,True,3,-1177.3,-2877.95,-4124.75
3m_2026-01-01,3.50,3.50,-2362.6,5783.5,2026-03-27,43,61,True,3,-1177.3,-2877.9500000000003,-3696.6
3m_2026-01-01,0.50,0.75,-2327.45,4220.675,2026-03-27,43,61,True,3,-1107.8500000000001,-2054.075,-2900.175
3m_2026-01-01,0.50,1.00,-2114.975,4621.825,2026-03-27,43,61,True,4,-1107.85,-2318.575,-2751.975
3m_2026-01-01,0.50,1.25,-2191.0249999999996,4650.275,2026-03-27,43,61,True,4,-1055.1,-2266.55,-2666.775
3m_2026-01-01,0.50,1.50,-2365.3,4744.15,2026-03-27,43,61,True,4,-1055.1,-2248.75,-2920.375
3m_2026-01-01,0.50,1.75,-2199.0249999999996,4736.825,2026-03-27,43,61,True,4,-1055.1,-2238.75,-2947.0
3m_2026-01-01,0.50,2.00,-2197.85,4466.825,2026-03-27,43,61,True,4,-1055.1,-2235.2250000000004,-2778.6
3m_2026-01-01,0.50,2.25,-2075.6,4478.9,2026-03-27,43,61,True,4,-986.575,-2172.7,-2616.25
3m_2026-01-01,0.50,2.50,-1836.85,4321.225,2026-03-27,43,61,True,4,-1089.8,-2172.7,-2660.175
3m_2026-01-01,0.50,2.75,-2092.925,4588.4,2026-03-27,43,61,True,4,-1089.8000000000002,-2276.5750000000003,-2902.65
3m_2026-01-01,0.50,3.00,-2546.125,4967.85,2026-03-27,43,61,True,4,-1089.8000000000002,-2411.95,-3189.9
3m_2026-01-01,0.50,3.25,-2513.3999999999996,4958.575,2026-03-27,43,61,True,4,-1089.8000000000002,-2370.175,-3030.85
3m_2026-01-01,0.50,3.50,-2275.85,4833.575,2026-03-27,43,61,True,4,-1089.8,-2370.175,-2816.7749999999996
3m_2026-01-01,0.75,1.00,-2253.325,4958.85,2026-03-27,43,61,True,4,-1107.85,-2421.2000000000003,-2996.9750000000004
3m_2026-01-01,0.75,1.25,-2329.375,4987.299999999999,2026-03-27,43,61,True,4,-1055.1,-2412.3999999999996,-3066.2
3m_2026-01-01,0.75,1.50,-2503.65,5081.175,2026-03-27,43,61,True,4,-1055.1,-2351.9,-3104.95
3m_2026-01-01,0.75,1.75,-2337.375,5073.85,2026-03-27,43,61,True,4,-1055.1,-2342.6,-3131.575
3m_2026-01-01,0.75,2.00,-2336.2,4803.85,2026-03-27,43,61,True,4,-1055.1,-2319.85,-2963.1749999999997
3m_2026-01-01,0.75,2.25,-2213.95,4815.925,2026-03-27,43,61,True,4,-1024.05,-2319.575,-2838.2
3m_2026-01-01,0.75,2.50,-1975.2,4658.25,2026-03-27,43,61,True,4,-1089.8000000000002,-2313.5249999999996,-2844.75
3m_2026-01-01,0.75,2.75,-2231.275,4925.425,2026-03-27,43,61,True,4,-1089.8000000000002,-2498.4999999999995,-3087.225
3m_2026-01-01,0.75,3.00,-2684.4750000000004,5304.875,2026-03-27,43,61,True,3,-1089.8000000000002,-2496.7500000000005,-3374.475
3m_2026-01-01,0.75,3.25,-2651.75,5295.6,2026-03-27,43,61,True,4,-1089.8000000000002,-2576.975,-3215.425
3m_2026-01-01,0.75,3.50,-2414.2,5170.6,2026-03-27,43,61,True,4,-1089.8,-2576.975,-3092.45
3m_2026-01-01,1.00,1.25,-2116.8999999999996,5388.450000000001,2026-03-27,43,61,True,4,-1177.3000000000002,-2664.725,-3473.075
3m_2026-01-01,1.00,1.50,-2291.175,5482.325,2026-03-27,43,61,True,4,-1177.3,-2646.925,-3735.4
3m_2026-01-01,1.00,1.75,-2124.8999999999996,5475.0,2026-03-27,43,61,True,4,-1177.3,-2636.925,-3762.025
3m_2026-01-01,1.00,2.00,-2123.725,5205.0,2026-03-27,43,61,True,4,-1177.3000000000002,-2633.4,-3593.625
3m_2026-01-01,1.00,2.25,-2001.475,5217.075,2026-03-27,43,61,True,4,-1177.3,-2570.875,-3431.2749999999996
3m_2026-01-01,1.00,2.50,-1762.725,5059.4,2026-03-27,43,61,True,3,-1177.3000000000002,-2570.875,-3475.2
3m_2026-01-01,1.00,2.75,-2018.8,5326.575,2026-03-27,43,61,True,3,-1177.3000000000002,-2643.7,-3717.675
3m_2026-01-01,1.00,3.00,-2472.0,5706.025,2026-03-27,43,61,True,3,-1177.3000000000002,-2810.125,-4004.925
3m_2026-01-01,1.00,3.25,-2439.2749999999996,5696.75,2026-03-27,43,61,True,4,-1177.3000000000002,-2768.35,-3845.875
3m_2026-01-01,1.00,3.50,-2201.725,5571.75,2026-03-27,43,61,True,4,-1177.3,-2768.35,-3631.8
3m_2026-01-01,1.25,1.50,-2367.225,5510.775,2026-03-27,43,61,True,4,-1177.3,-2671.475,-3641.4750000000004
3m_2026-01-01,1.25,1.75,-2200.95,5503.450000000001,2026-03-27,43,61,True,4,-1177.3,-2585.925,-3668.1000000000004
3m_2026-01-01,1.25,2.00,-2199.7749999999996,5233.45,2026-03-27,43,61,True,4,-1177.3,-2581.375,-3499.7
3m_2026-01-01,1.25,2.25,-2077.5249999999996,5245.525,2026-03-27,43,61,True,4,-1177.3,-2518.85,-3337.35
3m_2026-01-01,1.25,2.50,-1838.7749999999999,5087.85,2026-03-27,43,61,True,3,-1177.3000000000002,-2518.85,-3381.275
3m_2026-01-01,1.25,2.75,-2094.85,5355.025,2026-03-27,43,61,True,3,-1177.3,-2634.8999999999996,-3623.75
3m_2026-01-01,1.25,3.00,-2548.05,5734.475,2026-03-27,43,61,True,3,-1177.3,-2758.1000000000004,-3911.0
3m_2026-01-01,1.25,3.25,-2515.325,5725.200000000001,2026-03-27,43,61,True,4,-1177.3,-2716.325,-3751.95
3m_2026-01-01,1.25,3.50,-2277.7749999999996,5600.2,2026-03-27,43,61,True,4,-1177.3,-2716.325,-3537.875
3m_2026-01-01,1.50,1.75,-2375.225,5597.325,2026-03-27,43,61,True,4,-1177.3,-2567.1,-3930.4249999999997
3m_2026-01-01,1.50,2.00,-2374.05,5327.325,2026-03-27,43,61,True,4,-1177.3000000000002,-2563.575,-3762.0249999999996
3m_2026-01-01,1.50,2.25,-2251.8,5339.4,2026-03-27,43,61,True,4,-1177.3,-2501.05,-3599.675
3m_2026-01-01,1.50,2.50,-2013.05,5181.725,2026-03-27,43,61,True,3,-1177.3,-2501.05,-3643.6
3m_2026-01-01,1.50,2.75,-2269.125,5448.9,2026-03-27,43,61,True,3,-1177.3000000000002,-2574.4,-3886.075
3m_2026-01-01,1.50,3.00,-2722.325,5828.35,2026-03-27,43,61,True,3,-1177.3000000000002,-2740.3,-4173.325
3m_2026-01-01,1.50,3.25,-2689.6,5819.075,2026-03-27,43,61,True,3,-1177.3,-2698.525,-4014.275
3m_2026-01-01,1.50,3.50,-2452.05,5694.075000000001,2026-03-27,43,61,True,3,-1177.3,-2698.525,-3800.2000000000003
3m_2026-01-01,1.75,2.00,-2207.7749999999996,5320.0,2026-03-27,43,61,True,4,-1177.3000000000002,-2553.575,-3788.65
3m_2026-01-01,1.75,2.25,-2085.5249999999996,5332.075,2026-03-27,43,61,True,4,-1177.3,-2491.05,-3626.3
3m_2026-01-01,1.75,2.50,-1846.7749999999999,5174.4,2026-03-27,43,61,True,3,-1177.3,-2491.05,-3670.2250000000004
3m_2026-01-01,1.75,2.75,-2102.85,5441.575,2026-03-27,43,61,True,3,-1177.3000000000002,-2565.0999999999995,-3912.7000000000003
3m_2026-01-01,1.75,3.00,-2556.05,5821.025,2026-03-27,43,61,True,3,-1177.3000000000002,-2730.3,-4199.950000000001
3m_2026-01-01,1.75,3.25,-2523.325,5811.75,2026-03-27,43,61,True,3,-1177.3,-2688.525,-4040.8999999999996
3m_2026-01-01,1.75,3.50,-2285.7749999999996,5686.75,2026-03-27,43,61,True,3,-1177.3,-2688.525,-3826.825
3m_2026-01-01,2.00,2.25,-2084.35,5062.075,2026-03-27,43,61,True,4,-1177.3,-2487.5249999999996,-3457.9
3m_2026-01-01,2.00,2.50,-1845.6,4904.4,2026-03-27,43,61,True,3,-1177.3000000000002,-2487.525,-3501.825
3m_2026-01-01,2.00,2.75,-2101.675,5171.575,2026-03-27,43,61,True,3,-1177.3000000000002,-2559.775,-3744.3
3m_2026-01-01,2.00,3.00,-2554.875,5551.025,2026-03-27,43,61,True,3,-1177.3000000000002,-2726.775,-4031.55
3m_2026-01-01,2.00,3.25,-2522.1499999999996,5541.75,2026-03-27,43,61,True,3,-1177.3,-2685.0,-3872.5
3m_2026-01-01,2.00,3.50,-2284.6,5416.75,2026-03-27,43,61,True,3,-1177.3000000000002,-2685.0,-3658.425
3m_2026-01-01,2.25,2.50,-1723.35,4916.475,2026-03-27,43,61,True,3,-1177.3,-2425.0,-3339.475
3m_2026-01-01,2.25,2.75,-1979.425,5183.65,2026-03-27,43,61,True,3,-1177.3,-2542.075,-3581.95
3m_2026-01-01,2.25,3.00,-2432.625,5563.1,2026-03-27,43,61,True,3,-1177.3,-2664.25,-3869.2
3m_2026-01-01,2.25,3.25,-2399.8999999999996,5553.825,2026-03-27,43,61,True,3,-1177.3,-2622.475,-3710.15
3m_2026-01-01,2.25,3.50,-2162.35,5428.825,2026-03-27,43,61,True,3,-1177.3,-2622.4750000000004,-3496.075
3m_2026-01-01,2.50,2.75,-1740.675,5025.975,2026-03-27,43,61,True,3,-1177.3000000000002,-2536.025,-3625.875
3m_2026-01-01,2.50,3.00,-2193.875,5405.425,2026-03-27,43,61,True,3,-1177.3000000000002,-2664.25,-3913.125
3m_2026-01-01,2.50,3.25,-2161.1499999999996,5396.15,2026-03-27,43,61,True,3,-1177.3000000000002,-2622.475,-3754.075
3m_2026-01-01,2.50,3.50,-1923.6,5271.15,2026-03-27,43,61,True,3,-1177.3,-2622.475,-3540.0
3m_2026-01-01,2.75,3.00,-2449.95,5672.6,2026-03-27,43,61,True,3,-1177.3000000000002,-2736.5,-4155.6
3m_2026-01-01,2.75,3.25,-2417.225,5663.325,2026-03-27,43,61,True,3,-1177.3,-2799.4749999999995,-3996.55
3m_2026-01-01,2.75,3.50,-2179.675,5538.325,2026-03-27,43,61,True,3,-1177.3000000000002,-2799.475,-3782.4749999999995
3m_2026-01-01,3.00,3.25,-2870.425,6042.775,2026-03-27,43,61,True,3,-1177.3,-2861.725,-4283.8
3m_2026-01-01,3.00,3.50,-2632.875,5917.775,2026-03-27,43,61,True,3,-1177.3000000000002,-2861.725,-4069.7249999999995
3m_2026-01-01,3.25,3.50,-2600.1499999999996,5908.5,2026-03-27,43,61,True,3,-1177.3,-2877.95,-3910.675
3m_2026-04-01,0.50,0.50,2082.5,3339.2,2026-06-10,34,48,True,7,-2294.4,-2321.0,-3339.2
3m_2026-04-01,0.75,0.75,4394.4,3312.05,2026-06-23,20,28,True,10,-2127.8999999999996,-2352.75,-2643.7
3m_2026-04-01,1.00,1.00,5950.25,2724.7,2026-06-10,20,28,True,8,-2127.8999999999996,-1981.0,-2574.0999999999995
3m_2026-04-01,1.25,1.25,5539.65,2950.2,2026-06-10,34,48,True,8,-2127.8999999999996,-2027.3500000000004,-2950.2
3m_2026-04-01,1.50,1.50,6751.45,3661.6000000000004,2026-06-10,34,48,True,7,-2088.4000000000005,-2354.3,-3661.6000000000004
3m_2026-04-01,1.75,1.75,7701.35,2335.8999999999996,2026-06-10,26,36,True,8,-1610.8499999999995,-1682.5999999999995,-2335.8999999999996
3m_2026-04-01,2.00,2.00,6920.65,2733.7,2026-06-10,37,53,True,5,-1610.8499999999995,-1735.6499999999996,-2685.8999999999996
3m_2026-04-01,2.25,2.25,5036.45,3386.7500000000005,2026-06-10,34,48,True,7,-1610.85,-2172.55,-3386.7500000000005
3m_2026-04-01,2.50,2.50,4645.8,3495.1499999999996,2026-06-10,34,48,True,7,-1610.8499999999995,-2094.55,-3495.1499999999996
3m_2026-04-01,2.75,2.75,4940.85,3567.0999999999995,2026-06-10,34,48,True,6,-1610.8499999999995,-2071.0499999999993,-3567.0999999999995
3m_2026-04-01,3.00,3.00,5006.5,3657.4500000000003,2026-06-10,34,48,True,5,-1610.85,-2681.4500000000003,-3657.4500000000003
3m_2026-04-01,3.25,3.25,5765.1,3783.6000000000004,2026-06-10,34,48,True,6,-1610.8500000000004,-2793.0,-3783.6000000000004
3m_2026-04-01,3.50,3.50,7292.25,2793.0,2026-05-20,26,36,True,7,-1363.8500000000004,-2793.0,-2242.0
3m_2026-04-01,0.50,0.75,3238.45,2991.45,2026-06-10,34,48,True,8,-2211.1499999999996,-2336.875,-2991.45
3m_2026-04-01,0.50,1.00,4016.375,2956.65,2026-06-10,34,48,True,7,-2211.15,-2151.0000000000005,-2956.65
3m_2026-04-01,0.50,1.25,3811.075,3144.7,2026-06-10,34,48,True,8,-2211.1499999999996,-1964.9249999999995,-3144.7
3m_2026-04-01,0.50,1.50,4416.975,3500.4000000000005,2026-06-10,34,48,True,9,-2191.4000000000005,-2079.1500000000005,-3500.4000000000005
3m_2026-04-01,0.50,1.75,4891.925,2837.5499999999997,2026-06-10,34,48,True,8,-1952.6250000000005,-1840.3750000000005,-2837.5499999999997
3m_2026-04-01,0.50,2.00,4501.575,3012.5499999999997,2026-06-10,34,48,True,7,-1952.6250000000005,-2028.3250000000003,-3012.5499999999997
3m_2026-04-01,0.50,2.25,3559.475,3362.9750000000004,2026-06-10,34,48,True,7,-1952.625,-2150.825,-3362.9750000000004
3m_2026-04-01,0.50,2.50,3364.15,3417.1749999999993,2026-06-10,34,48,True,8,-1952.6249999999998,-2183.5499999999993,-3417.1749999999993
3m_2026-04-01,0.50,2.75,3511.675,3453.1499999999996,2026-06-10,34,48,True,8,-1952.6249999999998,-2183.5499999999993,-3453.1499999999996
3m_2026-04-01,0.50,3.00,3544.5,3498.325,2026-06-10,34,48,True,8,-1952.625,-2206.325,-3498.325
3m_2026-04-01,0.50,3.25,3923.8,3561.4,2026-06-10,34,48,True,8,-1952.6250000000005,-2262.0999999999995,-3561.4
3m_2026-04-01,0.50,3.50,4687.375,2790.6000000000004,2026-06-10,34,48,True,8,-1413.3500000000004,-2262.1000000000004,-2790.6000000000004
3m_2026-04-01,0.75,1.00,5172.325,2910.575,2026-06-10,20,28,True,9,-2127.8999999999996,-2166.875,-2608.8999999999996
3m_2026-04-01,0.75,1.25,4967.025,2825.6499999999996,2026-06-10,33,47,True,9,-2127.8999999999996,-1980.8000000000002,-2796.95
3m_2026-04-01,0.75,1.50,5572.924999999999,3152.65,2026-06-10,34,48,True,9,-2108.15,-2095.025,-3152.65
3m_2026-04-01,0.75,1.75,6047.875,2599.95,2026-06-10,20,28,True,10,-1869.374999999999,-1856.25,-2489.8
3m_2026-04-01,0.75,2.00,5657.525,2787.8999999999996,2026-06-10,20,28,True,9,-1869.374999999999,-2044.1999999999998,-2664.8
3m_2026-04-01,0.75,2.25,4715.424999999999,3015.2250000000004,2026-06-10,34,48,True,8,-1869.375,-2166.7,-3015.2250000000004
3m_2026-04-01,0.75,2.50,4520.1,3069.425,2026-06-10,34,48,True,8,-1869.374999999999,-2199.425,-3069.425
3m_2026-04-01,0.75,2.75,4667.625,3105.3999999999996,2026-06-10,34,48,True,8,-1869.374999999999,-2199.425,-3105.3999999999996
3m_2026-04-01,0.75,3.00,4700.45,3150.575,2026-06-10,34,48,True,8,-1869.375,-2199.425,-3150.575
3m_2026-04-01,0.75,3.25,5079.75,3213.6499999999996,2026-06-10,34,48,True,8,-1869.375,-2199.425,-3213.6499999999996
3m_2026-04-01,0.75,3.50,5843.325,2442.85,2026-06-10,34,48,True,8,-1355.3000000000002,-2103.7,-2442.85
3m_2026-04-01,1.00,1.25,5744.95,2762.1499999999996,2026-06-10,34,48,True,8,-2127.8999999999996,-1794.9250000000002,-2762.1499999999996
3m_2026-04-01,1.00,1.50,6350.85,3117.85,2026-06-10,34,48,True,8,-2108.15,-1952.5999999999995,-3117.85
3m_2026-04-01,1.00,1.75,6825.8,2454.999999999999,2026-06-10,34,48,True,8,-1869.374999999999,-1670.375,-2454.999999999999
3m_2026-04-01,1.00,2.00,6435.45,2629.999999999999,2026-06-10,34,48,True,8,-1869.374999999999,-1858.3249999999998,-2629.999999999999
3m_2026-04-01,1.00,2.25,5493.35,2980.425,2026-06-10,34,48,True,8,-1869.375,-1980.8249999999998,-2980.425
3m_2026-04-01,1.00,2.50,5298.025,3034.624999999999,2026-06-10,34,48,True,8,-1869.374999999999,-2013.5500000000002,-3034.624999999999
3m_2026-04-01,1.00,2.75,5445.55,3070.5999999999995,2026-06-10,34,48,True,8,-1869.374999999999,-2013.5500000000002,-3070.5999999999995
3m_2026-04-01,1.00,3.00,5478.375,3115.7750000000005,2026-06-10,34,48,True,7,-1869.375,-2116.175,-3115.7750000000005
3m_2026-04-01,1.00,3.25,5857.675,3178.8500000000004,2026-06-10,34,48,True,7,-1869.375,-2171.9500000000007,-3178.8500000000004
3m_2026-04-01,1.00,3.50,6621.25,2408.05,2026-06-10,34,48,True,8,-1355.2999999999993,-2171.95,-2408.05
3m_2026-04-01,1.25,1.50,6145.549999999999,3305.9,2026-06-10,34,48,True,8,-2108.15,-2190.8250000000007,-3305.9
3m_2026-04-01,1.25,1.75,6620.5,2643.05,2026-06-10,34,48,True,8,-1869.374999999999,-1854.9750000000004,-2643.05
3m_2026-04-01,1.25,2.00,6230.15,2818.05,2026-06-10,34,48,True,8,-1869.374999999999,-1786.4500000000007,-2818.05
3m_2026-04-01,1.25,2.25,5288.049999999999,3168.4750000000004,2026-06-10,34,48,True,8,-1869.375,-2099.95,-3168.4750000000004
3m_2026-04-01,1.25,2.50,5092.725,3222.675,2026-06-10,34,48,True,8,-1869.374999999999,-2060.9500000000007,-3222.675
3m_2026-04-01,1.25,2.75,5240.25,3258.6499999999996,2026-06-10,34,48,True,8,-1869.374999999999,-2049.2,-3258.6499999999996
3m_2026-04-01,1.25,3.00,5273.075,3303.825,2026-06-10,34,48,True,8,-1869.375,-2354.3999999999996,-3303.825
3m_2026-04-01,1.25,3.25,5652.375,3366.8999999999996,2026-06-10,34,48,True,8,-1869.375,-2410.1749999999993,-3366.8999999999996
3m_2026-04-01,1.25,3.50,6415.95,2596.1000000000004,2026-06-10,34,48,True,9,-1355.3000000000002,-2410.175,-2596.1000000000004
3m_2026-04-01,1.50,1.75,7226.4,2998.75,2026-06-10,34,48,True,7,-1849.625,-2018.4500000000007,-2998.75
3m_2026-04-01,1.50,2.00,6836.049999999999,3173.75,2026-06-10,34,48,True,7,-1849.625,-1949.925000000001,-3173.75
3m_2026-04-01,1.50,2.25,5893.95,3524.175,2026-06-10,34,48,True,7,-1849.625,-2263.425,-3524.175
3m_2026-04-01,1.50,2.50,5698.625,3578.3750000000005,2026-06-10,34,48,True,7,-1849.6250000000005,-2224.425000000001,-3578.3750000000005
3m_2026-04-01,1.50,2.75,5846.15,3614.35,2026-06-10,34,48,True,7,-1849.6250000000005,-2212.675,-3614.35
3m_2026-04-01,1.50,3.00,5878.975,3659.5249999999996,2026-06-10,34,48,True,7,-1849.625,-2517.875,-3659.5249999999996
3m_2026-04-01,1.50,3.25,6258.275,3722.6000000000004,2026-06-10,34,48,True,7,-1849.625000000001,-2573.6499999999996,-3722.6000000000004
3m_2026-04-01,1.50,3.50,7021.85,2951.8,2026-06-10,34,48,True,7,-1363.8500000000004,-2573.6499999999996,-2951.8
3m_2026-04-01,1.75,2.00,7311.0,2510.8999999999996,2026-06-10,27,37,True,8,-1610.8499999999995,-1614.0749999999998,-2510.8999999999996
3m_2026-04-01,1.75,2.25,6368.9,2861.325,2026-06-10,34,48,True,7,-1610.8499999999995,-1927.574999999999,-2861.325
3m_2026-04-01,1.75,2.50,6173.575000000001,2915.5249999999996,2026-06-10,34,48,True,7,-1610.8499999999995,-1888.5749999999998,-2915.5249999999996
3m_2026-04-01,1.75,2.75,6321.1,2951.499999999999,2026-06-10,34,48,True,7,-1610.8499999999995,-1876.824999999999,-2951.499999999999
3m_2026-04-01,1.75,3.00,6353.925,2996.675,2026-06-10,34,48,True,7,-1610.8499999999995,-2182.0249999999996,-2996.675
3m_2026-04-01,1.75,3.25,6733.225,3059.75,2026-06-10,34,48,True,7,-1610.8500000000004,-2237.7999999999993,-3059.75
3m_2026-04-01,1.75,3.50,7496.8,2316.125,2026-05-21,26,36,True,8,-1363.8499999999995,-2237.8,-2288.9500000000007
3m_2026-04-01,2.00,2.25,5978.549999999999,3036.325,2026-06-10,34,48,True,6,-1610.8499999999995,-1859.0499999999993,-3036.325
3m_2026-04-01,2.00,2.50,5783.225,3090.5249999999996,2026-06-10,34,48,True,7,-1610.8499999999995,-1890.874999999999,-3090.5249999999996
3m_2026-04-01,2.00,2.75,5930.75,3126.499999999999,2026-06-10,34,48,True,6,-1610.8499999999995,-1890.874999999999,-3126.499999999999
3m_2026-04-01,2.00,3.00,5963.575,3171.675,2026-06-10,34,48,True,6,-1610.8499999999995,-2113.5,-3171.675
3m_2026-04-01,2.00,3.25,6342.875,3234.75,2026-06-10,34,48,True,6,-1610.8500000000004,-2169.2749999999996,-3234.75
3m_2026-04-01,2.00,3.50,7106.45,2463.9500000000007,2026-06-10,34,48,True,6,-1363.8499999999995,-2169.2750000000005,-2463.9500000000007
3m_2026-04-01,2.25,2.50,4841.125,3440.95,2026-06-10,34,48,True,7,-1610.8499999999995,-2133.5499999999993,-3440.95
3m_2026-04-01,2.25,2.75,4988.65,3476.925,2026-06-10,34,48,True,6,-1610.8499999999995,-2121.7999999999993,-3476.925
3m_2026-04-01,2.25,3.00,5021.475,3522.100000000001,2026-06-10,34,48,True,6,-1610.85,-2427.000000000001,-3522.100000000001
3m_2026-04-01,2.25,3.25,5400.775,3585.175000000001,2026-06-10,34,48,True,6,-1610.8500000000004,-2482.7750000000005,-3585.175000000001
3m_2026-04-01,2.25,3.50,6164.35,2814.375,2026-06-10,34,48,True,6,-1363.8500000000004,-2482.7750000000005,-2814.375
3m_2026-04-01,2.50,2.75,4793.325000000001,3531.124999999999,2026-06-10,34,48,True,6,-1610.8499999999995,-2082.7999999999993,-3531.124999999999
3m_2026-04-01,2.50,3.00,4826.15,3576.3,2026-06-10,34,48,True,6,-1610.8499999999995,-2388.0,-3576.3
3m_2026-04-01,2.50,3.25,5205.450000000001,3639.375,2026-06-10,34,48,True,6,-1610.8500000000004,-2443.7749999999996,-3639.375
